NCTId,ConditionAncestorId,ConditionAncestorTerm,ConditionBrowseBranchAbbrev,ConditionBrowseBranchName,ConditionBrowseLeafAsFound,ConditionBrowseLeafId,ConditionBrowseLeafName,ConditionBrowseLeafRelevance,ConditionMeshId,ConditionMeshTerm
NCT03973905,"['D000012140', 'D000001885', 'D000016905', 'D000001424', 'D000012141', 'D000007239']","['Respiratory Tract Diseases', 'Bordetella Infections', 'Gram-Negative Bacterial Infections', 'Bacterial Infections', 'Respiratory Tract Infections', 'Infection']","['BC08', 'BC23', 'All', 'BC01', 'Rare']","['Respiratory Tract (Lung and Bronchial) Diseases', 'Symptoms and General Pathology', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Whooping Cough', 'Whooping Cough']","['M5173', 'M16239', 'M13560', 'M8866', 'M4951', 'M3745', 'M3303', 'M17832', 'M13561', 'T5937']","['Cough', 'Whooping Cough', 'Respiratory Tract Diseases', 'Infection', 'Communicable Diseases', 'Bordetella Infections', 'Bacterial Infections', 'Gram-Negative Bacterial Infections', 'Respiratory Tract Infections', 'Whooping Cough']","['low', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'high']",D000014917,Whooping Cough
NCT00340457,"['D000002277', 'D000009375', 'D000009370', 'D000009369', 'D000000230', 'D000014571', 'D000014565', 'D000009371', 'D000007674', 'D000014570']","['Carcinoma', 'Neoplasms, Glandular and Epithelial', 'Neoplasms by Histologic Type', 'Neoplasms', 'Adenocarcinoma', 'Urologic Neoplasms', 'Urogenital Neoplasms', 'Neoplasms by Site', 'Kidney Diseases', 'Urologic Diseases']","['BC04', 'All', 'BXS', 'Rare']","['Cancers and Other Neoplasms', 'All Conditions', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'Rare Diseases']","['Renal Cell Carcinoma', 'Kidney Cancer', 'Renal Cell Carcinoma', 'Renal Cell Carcinoma']","['M4116', 'M4130', 'M9286', 'M10903', 'M10898', 'M2166', 'M15903', 'M15898', 'M9281', 'M15902', 'T4916', 'T1346']","['Carcinoma', 'Carcinoma, Renal Cell', 'Kidney Neoplasms', 'Neoplasms, Glandular and Epithelial', 'Neoplasms by Histologic Type', 'Adenocarcinoma', 'Urologic Neoplasms', 'Urogenital Neoplasms', 'Kidney Diseases', 'Urologic Diseases', 'Renal Cell Carcinoma', 'Clear Cell Renal Cell Carcinoma']","['low', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'high', 'high']","['D000002292', 'D000007680']","['Carcinoma, Renal Cell', 'Kidney Neoplasms']"
NCT02429284,"['D000014652', 'D000002318', 'D000008171', 'D000012140']","['Vascular Diseases', 'Cardiovascular Diseases', 'Lung Diseases', 'Respiratory Tract Diseases']","['BC14', 'All', 'BC08', 'Rare']","['Heart and Blood Diseases', 'All Conditions', 'Respiratory Tract (Lung and Bronchial) Diseases', 'Rare Diseases']","['Hypertension', 'Pulmonary Hypertension', 'Chronic Thromboembolic Pulmonary Hypertension']","['M8607', 'M8610', 'M15983', 'M9751', 'M13560', 'T1321']","['Hypertension', 'Hypertension, Pulmonary', 'Vascular Diseases', 'Lung Diseases', 'Respiratory Tract Diseases', 'Chronic Thromboembolic Pulmonary Hypertension']","['high', 'high', 'low', 'low', 'low', 'high']","['D000006976', 'D000006973']","['Hypertension, Pulmonary', 'Hypertension']"
NCT02889263,0,0,0,0,0,0,0,0,0,0
NCT03995745,"['D000007153', 'D000007154', 'D000016180', 'D000012192', 'D000012327', 'D000014777', 'D000015229', 'D000012749', 'D000012897']","['Immunologic Deficiency Syndromes', 'Immune System Diseases', 'Lentivirus Infections', 'Retroviridae Infections', 'RNA Virus Infections', 'Virus Diseases', 'Sexually Transmitted Diseases, Viral', 'Sexually Transmitted Diseases', 'Slow Virus Diseases']","['BC02', 'BC20', 'All', 'BC23', 'BC01', 'BXS']","['Viral Diseases', 'Immune System Diseases', 'All Conditions', 'Symptoms and General Pathology', 'Bacterial and Fungal Diseases', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions']","['Human Immunodeficiency Virus', 'Human Immunodeficiency Virus']","['M16833', 'M2103', 'M16105', 'M8782', 'M14938', 'M8866', 'M4951', 'M8783', 'M17223', 'M13609', 'M13732', 'M14141', 'M16516', 'M14283']","['HIV Infections', 'Acquired Immunodeficiency Syndrome', 'Virus Diseases', 'Immunologic Deficiency Syndromes', 'Syndrome', 'Infection', 'Communicable Diseases', 'Immune System Diseases', 'Lentivirus Infections', 'Retroviridae Infections', 'RNA Virus Infections', 'Sexually Transmitted Diseases', 'Sexually Transmitted Diseases, Viral', 'Slow Virus Diseases']","['high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000000163', 'D000015658']","['Acquired Immunodeficiency Syndrome', 'HIV Infections']"
NCT00928694,"['D000052439', 'D000008659']","['Lipid Metabolism Disorders', 'Metabolic Diseases']","['BC18', 'All']","['Nutritional and Metabolic Diseases', 'All Conditions']",Dyslipidemia,"['M24768', 'M25616', 'M10222']","['Dyslipidemias', 'Lipid Metabolism Disorders', 'Metabolic Diseases']","['high', 'low', 'low']",D000050171,Dyslipidemias
NCT02153996,"['D000011528', 'D000010272']","['Protozoan Infections', 'Parasitic Diseases']","['BC03', 'All', 'BC01', 'Rare']","['Parasitic Diseases', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Malaria', 'Malaria']","['M9863', 'M8866', 'M4951', 'M12971', 'M11768', 'T3576']","['Malaria', 'Infection', 'Communicable Diseases', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['high', 'low', 'low', 'low', 'low', 'high']",D000008288,Malaria
NCT00413673,"['D000012030', 'D000005128']","['Refractive Errors', 'Eye Diseases']","['BC11', 'All']","['Eye Diseases', 'All Conditions']",Myopia,"['M10751', 'M3139', 'M13455', 'M6854']","['Myopia', 'Astigmatism', 'Refractive Errors', 'Eye Diseases']","['high', 'low', 'low', 'low']",D000009216,Myopia
NCT03867409,"['D000015179', 'D000007414', 'D000005770', 'D000004067', 'D000009371', 'D000009369', 'D000004066', 'D000005767', 'D000007410', 'D000012002']","['Colorectal Neoplasms', 'Intestinal Neoplasms', 'Gastrointestinal Neoplasms', 'Digestive System Neoplasms', 'Neoplasms by Site', 'Neoplasms', 'Digestive System Diseases', 'Gastrointestinal Diseases', 'Intestinal Diseases', 'Rectal Diseases']","['BC04', 'BC06', 'All']","['Cancers and Other Neoplasms', 'Digestive System Diseases', 'All Conditions']",Rectal Cancer,"['M13429', 'M16473', 'M9031', 'M7469', 'M5839', 'M7466', 'M5838', 'M9027', 'M13427']","['Rectal Neoplasms', 'Colorectal Neoplasms', 'Intestinal Neoplasms', 'Gastrointestinal Neoplasms', 'Digestive System Neoplasms', 'Gastrointestinal Diseases', 'Digestive System Diseases', 'Intestinal Diseases', 'Rectal Diseases']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",D000012004,Rectal Neoplasms
NCT04004260,"['D000006311', 'D000004427', 'D000010038', 'D000012678', 'D000009461', 'D000009422']","['Hearing Disorders', 'Ear Diseases', 'Otorhinolaryngologic Diseases', 'Sensation Disorders', 'Neurologic Manifestations', 'Nervous System Diseases']","['BC09', 'BC10', 'BC23', 'All']","['Ear, Nose, and Throat Diseases', 'Nervous System Diseases', 'Symptoms and General Pathology', 'All Conditions']",Tinnitus,"['M15352', 'M7983', 'M6184', 'M11544', 'M14073', 'M10987']","['Tinnitus', 'Hearing Disorders', 'Ear Diseases', 'Otorhinolaryngologic Diseases', 'Sensation Disorders', 'Neurologic Manifestations']","['high', 'low', 'low', 'low', 'low', 'low']",D000014012,Tinnitus
NCT04205877,"['D000006330', 'D000018376', 'D000002318', 'D000006331', 'D000000013']","['Heart Defects, Congenital', 'Cardiovascular Abnormalities', 'Cardiovascular Diseases', 'Heart Diseases', 'Congenital Abnormalities']","['BC14', 'BC16', 'All', 'Rare']","['Heart and Blood Diseases', 'Diseases and Abnormalities at or Before Birth', 'All Conditions', 'Rare Diseases']","['Ductus Arteriosus, Patent', 'Ductus Arteriosus']","['M6131', 'M8001', 'M12', 'M19087', 'M8002', 'T4461']","['Ductus Arteriosus, Patent', 'Heart Defects, Congenital', 'Congenital Abnormalities', 'Cardiovascular Abnormalities', 'Heart Diseases', 'Patent Ductus Arteriosus']","['high', 'low', 'low', 'low', 'low', 'high']",D000004374,"Ductus Arteriosus, Patent"
NCT01262079,"['D000009976', 'D000012327', 'D000014777', 'D000012141', 'D000012140']","['Orthomyxoviridae Infections', 'RNA Virus Infections', 'Virus Diseases', 'Respiratory Tract Infections', 'Respiratory Tract Diseases']","['BC02', 'BC08', 'All', 'BC01']","['Viral Diseases', 'Respiratory Tract (Lung and Bronchial) Diseases', 'All Conditions', 'Bacterial and Fungal Diseases']",Influenza,"['M8878', 'M8866', 'M4951', 'M11485', 'M16105', 'M13732', 'M13561', 'M13560']","['Influenza, Human', 'Infection', 'Communicable Diseases', 'Orthomyxoviridae Infections', 'Virus Diseases', 'RNA Virus Infections', 'Respiratory Tract Infections', 'Respiratory Tract Diseases']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",D000007251,"Influenza, Human"
NCT00646438,"['D000044882', 'D000008659', 'D000004700', 'D000003327', 'D000017202', 'D000006331', 'D000002318', 'D000001161', 'D000001157', 'D000014652']","['Glucose Metabolism Disorders', 'Metabolic Diseases', 'Endocrine System Diseases', 'Coronary Disease', 'Myocardial Ischemia', 'Heart Diseases', 'Cardiovascular Diseases', 'Arteriosclerosis', 'Arterial Occlusive Diseases', 'Vascular Diseases']","['BC14', 'All', 'BC18', 'BC19', 'BC23']","['Heart and Blood Diseases', 'All Conditions', 'Nutritional and Metabolic Diseases', 'Gland and Hormone Related Diseases', 'Symptoms and General Pathology']","['Coronary Artery Disease', 'Diabetes']","['M5129', 'M18089', 'M5132', 'M5698', 'M10222', 'M23990', 'M6445', 'M9126', 'M8002', 'M3050', 'M3046', 'M15983']","['Coronary Artery Disease', 'Myocardial Ischemia', 'Coronary Disease', 'Diabetes Mellitus', 'Metabolic Diseases', 'Glucose Metabolism Disorders', 'Endocrine System Diseases', 'Ischemia', 'Heart Diseases', 'Arteriosclerosis', 'Arterial Occlusive Diseases', 'Vascular Diseases']","['high', 'low', 'low', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000003324', 'D000003920']","['Coronary Artery Disease', 'Diabetes Mellitus']"
NCT00341588,"['D000009370', 'D000009369', 'D000004701', 'D000009371', 'D000005834', 'D000014565', 'D000004700', 'D000013733', 'D000006058']","['Neoplasms by Histologic Type', 'Neoplasms', 'Endocrine Gland Neoplasms', 'Neoplasms by Site', 'Genital Neoplasms, Male', 'Urogenital Neoplasms', 'Endocrine System Diseases', 'Testicular Diseases', 'Gonadal Disorders']","['BC04', 'BXS', 'BC19', 'All', 'Rare']","['Cancers and Other Neoplasms', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'Gland and Hormone Related Diseases', 'All Conditions', 'Rare Diseases']","['Testicular Cancer', 'Germ cell tumor', 'Germ cell tumor', 'Testicular germ cell tumor']","['M15089', 'M10901', 'M10898', 'M6446', 'M7529', 'M15898', 'M6445', 'M15086', 'M7746', 'T2481', 'T5614']","['Testicular Neoplasms', 'Neoplasms, Germ Cell and Embryonal', 'Neoplasms by Histologic Type', 'Endocrine Gland Neoplasms', 'Genital Neoplasms, Male', 'Urogenital Neoplasms', 'Endocrine System Diseases', 'Testicular Diseases', 'Gonadal Disorders', 'Germ Cells Tumors', 'Testicular Germ Cell Tumor']","['high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'high', 'high']","['D000009373', 'D000013736']","['Neoplasms, Germ Cell and Embryonal', 'Testicular Neoplasms']"
NCT04562636,D000002318,Cardiovascular Diseases,"['BC14', 'All', 'BC18', 'BC23']","['Heart and Blood Diseases', 'All Conditions', 'Nutritional and Metabolic Diseases', 'Symptoms and General Pathology']",Heart Disease,"['M8002', 'M11284']","['Heart Diseases', 'Obesity']","['high', 'low']",D000006331,Heart Diseases
NCT03924505,"['D000019966', 'D000064419']","['Substance-Related Disorders', 'Chemically-Induced Disorders']","['BC25', 'All', 'BXM']","['Substance Related Disorders', 'All Conditions', 'Behaviors and Mental Disorders']",Overdose,"['M28598', 'M20421', 'M28889']","['Drug Overdose', 'Substance-Related Disorders', 'Chemically-Induced Disorders']","['high', 'low', 'low']",D000062787,Drug Overdose
NCT02334462,"['D000011528', 'D000010272']","['Protozoan Infections', 'Parasitic Diseases']","['BC03', 'All', 'BC01', 'Rare']","['Parasitic Diseases', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Plasmodium Falciparum Malaria', 'Malaria', 'Malaria']","['M17716', 'M9863', 'M8866', 'M4951', 'M12971', 'M11768', 'T3576']","['Malaria, Falciparum', 'Malaria', 'Infection', 'Communicable Diseases', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['high', 'high', 'low', 'low', 'low', 'low', 'high']","['D000008288', 'D000016778']","['Malaria', 'Malaria, Falciparum']"
NCT03311295,"['D000006349', 'D000006331', 'D000002318']","['Heart Valve Diseases', 'Heart Diseases', 'Cardiovascular Diseases']","['BC14', 'All']","['Heart and Blood Diseases', 'All Conditions']",Mitral Valve Insufficiency,"['M10493', 'M8020', 'M8002']","['Mitral Valve Insufficiency', 'Heart Valve Diseases', 'Heart Diseases']","['high', 'low', 'low']",D000008944,Mitral Valve Insufficiency
NCT03242278,"['D000001145', 'D000006331', 'D000002318', 'D000010335']","['Arrhythmias, Cardiac', 'Heart Diseases', 'Cardiovascular Diseases', 'Pathologic Processes']","['BC14', 'BC23', 'All', 'BC10']","['Heart and Blood Diseases', 'Symptoms and General Pathology', 'All Conditions', 'Nervous System Diseases']",Atrial Fibrillation,"['M3167', 'M20890', 'M3034', 'M8002']","['Atrial Fibrillation', 'Stroke', 'Arrhythmias, Cardiac', 'Heart Diseases']","['high', 'low', 'low', 'low']",D000001281,Atrial Fibrillation
NCT03683134,0,0,"['BC18', 'BC23', 'All']","['Nutritional and Metabolic Diseases', 'Symptoms and General Pathology', 'All Conditions']",0,M11284,Obesity,low,D000002318,Cardiovascular Diseases
NCT04047316,"['D000009371', 'D000009369', 'D000012871']","['Neoplasms by Site', 'Neoplasms', 'Skin Diseases']","['BC04', 'BC17', 'All']","['Cancers and Other Neoplasms', 'Skin and Connective Tissue Diseases', 'All Conditions']",Skin Cancer,"['M14264', 'M14257']","['Skin Neoplasms', 'Skin Diseases']","['high', 'low']",D000012878,Skin Neoplasms
NCT03952364,"['D000005759', 'D000005767', 'D000004066', 'D000003108', 'D000010335']","['Gastroenteritis', 'Gastrointestinal Diseases', 'Digestive System Diseases', 'Colonic Diseases', 'Pathologic Processes']","['BC06', 'All', 'BC23']","['Digestive System Diseases', 'All Conditions', 'Symptoms and General Pathology']","['Colitis', 'Ulcerative Colitis', 'Ulcerative', ""Crohn's Disease"", 'Bowel Disease', 'Inflammatory Bowel Disease']","['M4903', 'M4904', 'M15789', 'M5221', 'M9027', 'M16500', 'M7458', 'M7466', 'M5838', 'M4919']","['Colitis', 'Colitis, Ulcerative', 'Ulcer', 'Crohn Disease', 'Intestinal Diseases', 'Inflammatory Bowel Diseases', 'Gastroenteritis', 'Gastrointestinal Diseases', 'Digestive System Diseases', 'Colonic Diseases']","['high', 'high', 'high', 'high', 'high', 'high', 'low', 'low', 'low', 'low']","['D000003424', 'D000003092', 'D000003093', 'D000007410', 'D000015212', 'D000014456']","['Crohn Disease', 'Colitis', 'Colitis, Ulcerative', 'Intestinal Diseases', 'Inflammatory Bowel Diseases', 'Ulcer']"
NCT04021030,"['D000010146', 'D000009461']","['Pain', 'Neurologic Manifestations']","['BC23', 'All', 'BC10']","['Symptoms and General Pathology', 'All Conditions', 'Nervous System Diseases']",Chronic Pain,"['M28029', 'M11649', 'M10987']","['Chronic Pain', 'Pain', 'Neurologic Manifestations']","['high', 'low', 'low']",D000059350,Chronic Pain
NCT02959827,"['D000013959', 'D000004700']","['Thyroid Diseases', 'Endocrine System Diseases']","['BC19', 'All']","['Gland and Hormone Related Diseases', 'All Conditions']",Hypothyroidism,"['M8670', 'M15301', 'M6445']","['Hypothyroidism', 'Thyroid Diseases', 'Endocrine System Diseases']","['high', 'low', 'low']",D000007037,Hypothyroidism
NCT02395536,"['D000006331', 'D000002318', 'D000010335']","['Heart Diseases', 'Cardiovascular Diseases', 'Pathologic Processes']","['BC14', 'BC23', 'All']","['Heart and Blood Diseases', 'Symptoms and General Pathology', 'All Conditions']",Arrhythmia,"['M3034', 'M8002']","['Arrhythmias, Cardiac', 'Heart Diseases']","['high', 'low']",D000001145,"Arrhythmias, Cardiac"
NCT03628235,"['D000001480', 'D000001927', 'D000002493', 'D000009422', 'D000003704', 'D000002819', 'D000020820', 'D000009069', 'D000020271', 'D000019636', 'D000030342', 'D000003072', 'D000019965', 'D000001523']","['Basal Ganglia Diseases', 'Brain Diseases', 'Central Nervous System Diseases', 'Nervous System Diseases', 'Dementia', 'Chorea', 'Dyskinesias', 'Movement Disorders', 'Heredodegenerative Disorders, Nervous System', 'Neurodegenerative Diseases', 'Genetic Diseases, Inborn', 'Cognition Disorders', 'Neurocognitive Disorders', 'Mental Disorders']","['BC10', 'BC16', 'BXM', 'All', 'BC04', 'BC17', 'BC23', 'Rare']","['Nervous System Diseases', 'Diseases and Abnormalities at or Before Birth', 'Behaviors and Mental Disorders', 'All Conditions', 'Cancers and Other Neoplasms', 'Skin and Connective Tissue Diseases', 'Symptoms and General Pathology', 'Rare Diseases']","[""Huntington's Disease"", ""Huntington's Disease""]","['M8458', 'M24190', 'M14941', 'M3355', 'M3786', 'M4325', 'M5487', 'M4642', 'M21158', 'M10612', 'M20676', 'M20142', 'M22270', 'M4884', 'M20420', 'M3396', 'M13056', 'T2858']","['Huntington Disease', 'Ganglion Cysts', 'Synovial Cyst', 'Basal Ganglia Diseases', 'Brain Diseases', 'Central Nervous System Diseases', 'Dementia', 'Chorea', 'Dyskinesias', 'Movement Disorders', 'Heredodegenerative Disorders, Nervous System', 'Neurodegenerative Diseases', 'Genetic Diseases, Inborn', 'Cognition Disorders', 'Neurocognitive Disorders', 'Mental Disorders', 'Psychotic Disorders', 'Huntington Disease']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'high']",D000006816,Huntington Disease
NCT02787538,"['D000007592', 'D000009140', 'D000012216', 'D000003240', 'D000001327', 'D000007154']","['Joint Diseases', 'Musculoskeletal Diseases', 'Rheumatic Diseases', 'Connective Tissue Diseases', 'Autoimmune Diseases', 'Immune System Diseases']","['BC05', 'All', 'BC17', 'BC20']","['Muscle, Bone, and Cartilage Diseases', 'All Conditions', 'Skin and Connective Tissue Diseases', 'Immune System Diseases']","['Arthritis', 'Rheumatoid Arthritis']","['M3057', 'M3061', 'M9204', 'M10680', 'M13628', 'M4906', 'M5047', 'M3210', 'M8783']","['Arthritis', 'Arthritis, Rheumatoid', 'Joint Diseases', 'Musculoskeletal Diseases', 'Rheumatic Diseases', 'Collagen Diseases', 'Connective Tissue Diseases', 'Autoimmune Diseases', 'Immune System Diseases']","['high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000001168', 'D000001172']","['Arthritis', 'Arthritis, Rheumatoid']"
NCT01290393,D000011248,Pregnancy Complications,"['BC01', 'All', 'BXS']","['Bacterial and Fungal Diseases', 'All Conditions', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions']",Spontaneous Abortion,"['M8866', 'M4951', 'M21', 'M12710']","['Infection', 'Communicable Diseases', 'Abortion, Spontaneous', 'Pregnancy Complications']","['low', 'low', 'high', 'low']",D000000022,"Abortion, Spontaneous"
NCT04263311,"['D000014652', 'D000002318']","['Vascular Diseases', 'Cardiovascular Diseases']","['BC18', 'BC19', 'All', 'BC14']","['Nutritional and Metabolic Diseases', 'Gland and Hormone Related Diseases', 'All Conditions', 'Heart and Blood Diseases']",Hypertension,"['M5698', 'M8607', 'M15983']","['Diabetes Mellitus', 'Hypertension', 'Vascular Diseases']","['low', 'high', 'low']",D000006973,Hypertension
NCT00875641,"['D000012088', 'D000012327', 'D000014777']","['Reoviridae Infections', 'RNA Virus Infections', 'Virus Diseases']","['BC01', 'All', 'BC02']","['Bacterial and Fungal Diseases', 'All Conditions', 'Viral Diseases']","Infections, Rotavirus","['M8866', 'M4951', 'M13803', 'M16105', 'M13732']","['Infection', 'Communicable Diseases', 'Rotavirus Infections', 'Virus Diseases', 'RNA Virus Infections']","['low', 'low', 'high', 'low', 'low']",D000012400,Rotavirus Infections
NCT03199846,"['D000018358', 'D000017599', 'D000009373', 'D000009370', 'D000009369', 'D000009380', 'D000018326']","['Neuroendocrine Tumors', 'Neuroectodermal Tumors', 'Neoplasms, Germ Cell and Embryonal', 'Neoplasms by Histologic Type', 'Neoplasms', 'Neoplasms, Nerve Tissue', 'Nevi and Melanomas']","['BC04', 'All', 'Rare']","['Cancers and Other Neoplasms', 'All Conditions', 'Rare Diseases']",Melanoma,"['M10111', 'M19079', 'M18428', 'M18971', 'M10901', 'M10898', 'M10908', 'M11031', 'M11029', 'M19054', 'T4102', 'T4103']","['Melanoma', 'Neuroendocrine Tumors', 'Neuroectodermal Tumors', 'Neuroectodermal Tumors, Primitive', 'Neoplasms, Germ Cell and Embryonal', 'Neoplasms by Histologic Type', 'Neoplasms, Nerve Tissue', 'Nevus, Pigmented', 'Nevus', 'Nevi and Melanomas', 'Neuroendocrine Tumor', 'Neuroepithelioma']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",D000008545,Melanoma
NCT04587245,0,0,0,0,0,0,0,0,0,0
NCT02773979,"['D000011528', 'D000010272']","['Protozoan Infections', 'Parasitic Diseases']","['BC01', 'All', 'BC03', 'Rare']","['Bacterial and Fungal Diseases', 'All Conditions', 'Parasitic Diseases', 'Rare Diseases']","['Malaria', 'Malaria']","['M8866', 'M4951', 'M9863', 'M12971', 'M11768', 'T3576']","['Infection', 'Communicable Diseases', 'Malaria', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['low', 'low', 'high', 'low', 'low', 'high']",D000008288,Malaria
NCT03274726,D000009748,Nutrition Disorders,"['BC18', 'All', 'BC15']","['Nutritional and Metabolic Diseases', 'All Conditions', 'Blood and Lymph Conditions']",Nutritional Deficiency,"['M23893', 'M19441', 'M11267']","['Malnutrition', 'Anemia, Iron-Deficiency', 'Nutrition Disorders']","['high', 'low', 'low']",D000044342,Malnutrition
NCT01283828,0,0,0,0,0,0,0,0,0,0
NCT04191824,D000014570,Urologic Diseases,"['BXS', 'All']","['Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'All Conditions']",Renal Disease,"['M9281', 'M15902']","['Kidney Diseases', 'Urologic Diseases']","['high', 'low']",D000007674,Kidney Diseases
NCT03197688,"['D000014652', 'D000002318']","['Vascular Diseases', 'Cardiovascular Diseases']","['BC14', 'All', 'Rare']","['Heart and Blood Diseases', 'All Conditions', 'Rare Diseases']","['Arterial Hypertension', 'Pulmonary Arterial Hypertension']","['M8607', 'M15983', 'T4818']","['Hypertension', 'Vascular Diseases', 'Pulmonary Arterial Hypertension']","['high', 'low', 'high']",D000006973,Hypertension
NCT02813577,"['D000020763', 'D000014652', 'D000002318']","['Pathological Conditions, Anatomical', 'Vascular Diseases', 'Cardiovascular Diseases']","['BC23', 'All', 'BC14']","['Symptoms and General Pathology', 'All Conditions', 'Heart and Blood Diseases']","['Stenosis', 'Artery Occlusion']","['M5058', 'M3046', 'M21103', 'M15983']","['Constriction, Pathologic', 'Arterial Occlusive Diseases', 'Pathological Conditions, Anatomical', 'Vascular Diseases']","['high', 'high', 'low', 'low']","['D000001157', 'D000003251']","['Arterial Occlusive Diseases', 'Constriction, Pathologic']"
NCT00666380,"['D000011528', 'D000010272']","['Protozoan Infections', 'Parasitic Diseases']","['BC03', 'All', 'BC01', 'Rare']","['Parasitic Diseases', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Malaria', 'Malaria']","['M17716', 'M9863', 'M8866', 'M4951', 'M12971', 'M11768', 'T3576']","['Malaria, Falciparum', 'Malaria', 'Infection', 'Communicable Diseases', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['low', 'high', 'low', 'low', 'low', 'low', 'high']",D000008288,Malaria
NCT01287247,"['D000020820', 'D000009461', 'D000009422', 'D000009069', 'D000002493', 'D000005141', 'D000005128']","['Dyskinesias', 'Neurologic Manifestations', 'Nervous System Diseases', 'Movement Disorders', 'Central Nervous System Diseases', 'Eyelid Diseases', 'Eye Diseases']","['BC10', 'BC23', 'All', 'BC11', 'Rare']","['Nervous System Diseases', 'Symptoms and General Pathology', 'All Conditions', 'Eye Diseases', 'Rare Diseases']","['Dystonia', 'Dystonia', 'Blepharospasm', 'Cervical Dystonia', 'Cervical Dystonia', 'Blepharospasm']","['M6178', 'M21159', 'M3627', 'M15441', 'M21158', 'M10987', 'M10612', 'M4325', 'M6867', 'M6854', 'T1077', 'T715']","['Dystonia', 'Dystonic Disorders', 'Blepharospasm', 'Torticollis', 'Dyskinesias', 'Neurologic Manifestations', 'Movement Disorders', 'Central Nervous System Diseases', 'Eyelid Diseases', 'Eye Diseases', 'Cervical Dystonia', 'Benign Essential Blepharospasm']","['high', 'high', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'high', 'high']","['D000004421', 'D000020821', 'D000014103', 'D000001764']","['Dystonia', 'Dystonic Disorders', 'Torticollis', 'Blepharospasm']"
NCT04163341,"['D000010335', 'D000068099', 'D000001523', 'D000064419']","['Pathologic Processes', 'Trauma and Stressor Related Disorders', 'Mental Disorders', 'Chemically-Induced Disorders']","['BXM', 'All', 'BC02', 'BC20', 'BC25', 'BC26']","['Behaviors and Mental Disorders', 'All Conditions', 'Viral Diseases', 'Immune System Diseases', 'Substance Related Disorders', 'Wounds and Injuries']","['Post Traumatic Stress Disorder', 'Traumatic Stress Disorder', 'Substance Use Disorders']","['M5641', 'M5644', 'M2905', 'M16833', 'M14686', 'M23503', 'M2103', 'M20421', 'M16268', 'M222', 'M3396', 'M13056', 'M28889']","['Depression', 'Depressive Disorder', 'Anxiety Disorders', 'HIV Infections', 'Stress Disorders, Post-Traumatic', 'Stress Disorders, Traumatic', 'Acquired Immunodeficiency Syndrome', 'Substance-Related Disorders', 'Wounds and Injuries', 'Trauma and Stressor Related Disorders', 'Mental Disorders', 'Psychotic Disorders', 'Chemically-Induced Disorders']","['low', 'low', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'low', 'low', 'low', 'low']","['D000004194', 'D000019966', 'D000040921', 'D000013313']","['Disease', 'Substance-Related Disorders', 'Stress Disorders, Traumatic', 'Stress Disorders, Post-Traumatic']"
NCT02987335,"['D000044882', 'D000008659', 'D000004700', 'D000009748']","['Glucose Metabolism Disorders', 'Metabolic Diseases', 'Endocrine System Diseases', 'Nutrition Disorders']","['BC18', 'All', 'BC19']","['Nutritional and Metabolic Diseases', 'All Conditions', 'Gland and Hormone Related Diseases']","['Malnutrition', 'Diabetes']","['M23893', 'M5698', 'M10222', 'M23990', 'M6445', 'M11267']","['Malnutrition', 'Diabetes Mellitus', 'Metabolic Diseases', 'Glucose Metabolism Disorders', 'Endocrine System Diseases', 'Nutrition Disorders']","['high', 'high', 'low', 'low', 'low', 'low']","['D000003920', 'D000044342']","['Diabetes Mellitus', 'Malnutrition']"
