,NCTId,AgreementOtherDetails,AgreementPISponsorEmployee,AgreementRestrictionType,AgreementRestrictiveAgreement,ArmGroupDescription,ArmGroupInterventionName,ArmGroupLabel,ArmGroupType,AvailIPDComment,AvailIPDId,AvailIPDType,AvailIPDURL,BaselineCategoryTitle,BaselineClassDenomCountGroupId,BaselineClassDenomCountValue,BaselineClassDenomUnits,BaselineClassTitle,BaselineDenomCountGroupId,BaselineDenomCountValue
1045,NCT04263311,0,0,0,0,"['There will be 81 treatment participants who will receive the Community Health Workers (CHW) intervention. Once recruited and consented, surveys will be administered and collected at baseline and 6 months in person or by a study coordinator within two weeks of completion of the CHW coaching component of the intervention. Participants enrolled in the intervention will receive monthly text and phone call reminders. in addition, multiple sessions will be hosted at varying times/days of the week to accommodate schedules of both working individuals and at-home caretakers. Finally, small incentives will be provided at each session to encourage ongoing attendance, and a cash raffle prize will be distributed at program completion for individuals who attend all five sessions.', 'There will be 81 control participants who will be offered the health education sessions as a point of service and not for research purposes']",Behavioral: CHW,"['Community Health Workers (CHW) treatment group', 'Control group']","['Experimental', 'No Intervention']",0,0,0,0,0,0,0,0,0,0,0
1046,NCT00875641,"GSK agreements may vary with individual investigators, but will not prohibit any investigator from publishing. GSK supports the publication of results from all centers of a multi-center trial but requests that reports based on single-site data not precede the primary publication of the entire clinical trial.",No,OTHER,Yes,"['HRV (Human Rotavirus) cohort consisted of infants aged less than 1 year, enrolled in the participating health insurance plans within 30 days of birth and who received at least one dose of Rotarix vaccination as part of their normal health care (with no previous dose of RotaTeq prior to or concurrent with the first Rotarix vaccination).', 'Concurrent control cohort consisted of infants aged less than 1 year, enrolled in the participating health insurance plans, who were contemporaneous with the Rotarix vaccinees and who received at least one dose of IPV (Inactivated Poliovirus vaccine) with or without RotaTeq vaccination (with no previous dose of Rotarix prior to or concurrent with the first IPV vaccination).', 'Recent historical control cohort consisted of infants aged less than 1 year of age, enrolled in participating health insurance plans, vaccinated with at least one dose of IPV (Inactivated Poliovirus vaccine) between 1 January 2004 (OptumInsight) or 1 January 2006 (HealthCore) and 31 July 2008 and who did not receive any dose of rotavirus vaccination during the study period.']","['Other: Health Insurance Database', 'Other: Health Insurance Database', 'Other: Health Insurance Database']","['HRV cohort', 'Concurrent Control cohort', 'Recent Historical Control cohort']",0,0,0,0,0,"['Female', 'Male', 'Northeast', 'South/Southeast', 'Midwest', 'West']",0,0,0,US Geographic Region,"['BG000', 'BG001', 'BG002', 'BG003']","['57931', '173384', '159344', '390659']"
1047,NCT03199846,0,0,0,0,"['Part 1 will consist of a representative sample of advanced melanoma patients, irrespective of date of diagnosis of stage III unresectable and metastatic/stage IV, to address information objectives on treatment patterns, clinical outcomes, and resource use after the start of treatment post-launch of new drugs, ie, since 2011 for ipi and 2015 for ipi + nivo in advanced melanoma', 'Part 2: patients must have been prescribed Ipi monotherapy during the index period between 01-Jan-2015 and 31-May-2016.', 'Part 2: patients must have been prescribed Ipi + nivo combination therapy during the index period between 01-Jan-2015 and 31-May-2016.', 'Part 2: patients must have been prescribed Dabrafenib + trametinib combination therapy during the index period between 01-Jan-2015 and 31-May-2016.', 'Part 2: patients must have been prescribed Pembro monotherapy during the index period between 01-Jan-2015 and 31-May-2016', 'Part 2: patients must have been prescribed Nivo monotherapy during the index period between 01-Jan-2015 and 31-May-2016']","['Other: Non-Interventional', 'Other: Non-Interventional', 'Other: Non-Interventional', 'Other: Non-Interventional', 'Other: Non-Interventional', 'Other: Non-Interventional']","['advanced melanoma patients', 'Ipi monotherapy', 'Ipi + nivo combination therapy', 'Dabrafenib + trametinib combination therapy', 'Pembro monotherapy', 'Nivo monotherapy']",0,0,0,0,0,0,0,0,0,0,0,0
1048,NCT04587245,0,0,0,0,Physician or healthcare Provider based anywhere in the United States who is eligible to submit claims to an insurance company on behalf of patients,Other: Online questionnaire and interviews,Physicians,0,0,0,0,0,0,0,0,0,0,0,0
1049,NCT02773979,0,0,0,0,"['Chloroquine (CQ)/PfSPZ Challenge 51200 sporozoites or CQ/normal saline (NS). N=12, randomized 3:1', 'CQ/PfSPZ Challenge 102400 sporozoites or CQ/NS. N=4, randomized 3:1', 'CQ/PfSPZ Challenge 102400 sporozoites N=9']","['Drug: Chloroquine', 'Biological: PfSPZ (NF54) Challenge', 'Other: Placebo', 'Drug: Chloroquine', 'Biological: PfSPZ (NF54) Challenge', 'Other: Placebo', 'Drug: Chloroquine', 'Biological: PfSPZ (NF54) Challenge']","['Group 1: PfSPZ 51200 sporozoites/Placebo', 'Group 2: PfSPZ 102400 sporozoites/Placebo', 'Group 3: PfSPZ 102400 sporozoites']","['Active Comparator', 'Active Comparator', 'Active Comparator']",0,0,0,0,0,0,0,0,0,0,0
1050,NCT03274726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,NCT01283828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,NCT04191824,0,0,0,0,"['Immediate return of results to inform participant of APOL1 status (either positive or negative).', 'Delayed return of results of APOL1 status (either positive or negative) after the completion of the 6 month final study visit.']","['Diagnostic Test: APOL1 status', 'Diagnostic Test: APOL1 status']","['Immediate Return of Results', 'Delayed Return of Results']","['Active Comparator', 'Active Comparator']",0,0,0,0,0,0,0,0,0,0,0
1053,NCT03197688,0,0,0,0,Not applicable as non-interventional study,Other: Notapplicable,Notapplicable,0,0,0,0,0,0,0,0,0,0,0,0
1054,NCT02813577,"Prior to PI publication of site results, sponsor requires publication of multi-centers results.",No,OTHER,Yes,This is a single-arm study. Female subjects will receive the Lutonix® 035 Drug Coated Balloon PTA Catheter.,Device: Lutonix® 035 Drug Coated Balloon PTA Catheter,Lutonix® 035 Drug Coated Balloon PTA Catheter,Other,0,0,0,0,"['Female', 'Male', 'American Indian or Alaska Native', 'Asian', 'Native Hawaiian or Other Pacific Islander', 'Black or African American', 'White', 'More than one race', 'Unknown or Not Reported']",0,0,0,"['≥18 years of age', 'United States']",BG000,4
1055,NCT00666380,0,0,0,0,0,"['Biological: Plasmodium falciparum Malaria Protein 010 (FMP010)', 'Biological: Plasmodium falciparum Malaria Protein 010 (FMP010)']","['10 ug of FMP010 antigen in 0.5 mL AS01B adjuvant', '50 ug of FMP010 antigen in 0.5 mL AS01B adjuvant']","['Experimental', 'Experimental']",0,0,0,0,0,0,0,0,0,0,0
1056,NCT01287247,0,0,0,0,"['The target populations for which the sample size calculations are based are adult subjects aged ≥ 18 years with clinical diagnoses of cervical dystonia.', 'The target populations for which the sample size calculations are based are adult subjects aged ≥ 18 years with clinical diagnoses of blepharospasm.']","['Biological: Xeomin®', 'Biological: Xeomin®']","['Cervical Dystonia', 'Blepharospasm']",0,0,0,0,0,0,0,0,0,0,0,0
1057,NCT04163341,0,0,0,0,0,Behavioral: Adapted Common Elements Treatment Approach,"['CETA protocol', 'Enhanced Usual Care']","['Experimental', 'No Intervention']",0,0,0,0,0,0,0,0,0,0,0
1058,NCT02987335,0,0,0,0,"['N=20 subjects with BMI 16-22.5 kg/m2, with a history of low birth weight and malnutrition documented on at least one occasion. Will undergo pancreatic clamp.', 'N=20 subjects with BMI 22.5-27 kg/m2. Will undergo pancreatic clamp', 'N=20 subjects with BMI 16-22.5 kg/m2. Will undergo pancreatic clamp', 'N=20 nondiabetic with BMI 16-22.5 kg/m2 subjects 19-45 years of age and in general good health, taking no medications, with normal glucose tolerance and no family history of diabetes. These subjects will be similar in age, ethnicity and BMI with the lean DM group, and will be recruited through various means of community outreach, including notices in shops and newspapers. Will undergo pancreatic clamp']","['Drug: Pancreatic Clamp', 'Drug: Pancreatic Clamp', 'Drug: Pancreatic Clamp', 'Drug: Pancreatic Clamp']","['Lean Diabetes Subjects', 'Type 2 Diabetes Mellitus Subjects', 'Type 1 Diabetes Mellitus Subjects', 'Nondiabetic Subjects']",0,0,0,0,0,0,0,0,0,0,0,0
1059,NCT02867722,0,0,0,0,Patients will receive daylight-PDT treatment (aminolevulinic acid),Drug: aminolevulinic acid HCl,Daylight PDT,Experimental,0,0,0,0,0,0,0,0,0,0,0
1060,NCT03276637,0,0,0,0,"Whole exome sequencing (WES) will be performed on 75 ostensibly healthy, active-duty Airmen (patient-participants) who receive medical care in military Primary Care, Internal Medicine and/or Family Practice settings who in their baseline survey expressed interest in receiving WES. Military healthcare providers who have received brief genomics training will return results to the patient-participants and the WES reports will be permanently integrated into their electronic medical record.",Genetic: Whole exome sequencing,Healthy Active-Duty Airmen Cohort,Experimental,0,0,0,0,0,0,0,0,0,0,0
1061,NCT03192891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,NCT03373045,0,0,0,0,"To describe patient characteristics, treatment patterns, and health outcomes among a large, geographically diverse cohort of US adults with severe asthma who are not controlled on high-dose ICS with additional controllers and/or require chronic systemic corticosteroid or monoclonal antibody therapy.",0,Cohort of US adults with severe asthma,0,0,0,0,0,0,0,0,0,0,0,0
1063,NCT04229212,0,0,0,0,"['No drainage', 'a hemovac drain (Zimmer Biomet, Autotransfusion System [HAS], United State) was placed']","Device: hemovac drain (Zimmer Biomet, Autotransfusion System [HAS], United State)","['No drainage', 'Drainage']","['No Intervention', 'Experimental']",0,0,0,0,0,0,0,0,0,0,0
1064,NCT02848781,0,0,0,0,"['Patient will receive an implantable cardioverter defibrillator (ICD) with catheter ablation and standard medical management.', 'Patient will receive an implantable cardioverter defibrillator (ICD) and standard medical management.', 'The registry will enroll patients who refuse an implantable cardioverter defibrillator (ICD) and are thus not randomized. This arm will assess the efficacy of catheter ablation in the absence of background ICD therapy.']","['Device: Implantable Cardioverter Defibrillator (ICD)', 'Procedure: Catheter Ablation', 'Device: Implantable Cardioverter Defibrillator (ICD)', 'Procedure: Catheter Ablation']","['ICD with Ablation', 'ICD Only', 'Ablation Only (Registry)']","['Experimental', 'Active Comparator', 'Active Comparator']",0,0,0,0,0,0,0,0,0,0,0
1065,NCT00385047,0,0,0,0,"['FMP 2.1 50 μg FMP2.1/AS01B', 'FMP 2.1 50 μg FMP2.1/AS02A']","['Biological: Group A FMP2.1/AS01B', 'Biological: Group B FMP2.1/AS02A']","['Group A', 'Group B']","['Experimental', 'Experimental']",0,0,0,0,0,0,0,0,0,0,0
1066,NCT02993120,0,0,0,0,"['For the cohort of approximately 500 subjects taking a PCSK9i at baseline: proof consisting of a current prescription for an approved PCSK9i and subject confirmation that they have taken a PCSK9i within 30 days prior to enrollment is necessary.', '• For the cohort of approximately 2000 subjects with LDL-C ≥ 100 mg/dL: confirmation of LDL-C ≥100 mg/dL with no change in LLT for 4 weeks.', 'For the cohort of approximately 2500 subjects with LDL-C 70-99 mg/dL: confirmation of LDL-C 70-99 mg/dL with no change in LLT for 4 weeks']",0,"['Cohort 1', 'Cohort 2', 'Cohort 3']",0,0,0,0,0,0,0,0,0,0,0,0
1067,NCT03045120,0,0,0,0,"['Intended to characterize the impact of dasatinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.', 'Intended to characterize the impact of imatinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.', 'Intended to characterize the impact of nilotinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.', 'Intended to characterize the impact of bosutinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.']",0,"['dasatinib cohort', 'imatinib cohort', 'nilotinib cohort', 'bosutinib cohort']",0,0,0,0,0,0,0,0,0,0,0,0
1068,NCT01154296,0,No,0,No,"['Individuals who screen as eligible will complete written informed consent procedures, be enrolled, be tested for STIs, and be asked to complete a baseline assessment using audio computer-assisted self interview (ACASI). Then participants randomized to group 1 will receive rapid HIV testing and RESPECT-2 counseling.', 'Individuals who screen as eligible will complete written informed consent procedures, be enrolled, be tested for STIs, and be asked to complete a baseline assessment using audio computer-assisted self interview (ACASI). Then participants randomized to group 2 will receive rapid HIV testing with information only.']",Behavioral: RESPECT-2 Counseling,"['Rapid HIV Testing w/ Counseling (Group 1)', 'Rapid HIV Testing & Information Only (Group 2)']","['Experimental', 'No Intervention']",0,0,0,0,0,0,0,0,"['<25 years', '>=25 years', 'Male sex', 'Female sex', 'Black', 'Hispanic', 'White', 'Other', 'United States']","['BG000', 'BG001', 'BG002']","['2505', '2507', '5012']"
1069,NCT02857764,0,0,0,0,"['Participants will not receive any intervention as a part of this study. SGLT2i includes canagliflozin, dapagliflozin, empagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.', 'Participants will not receive any intervention as a part of this study. This cohort contains new users of canagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 risk) and overall.', 'Participants will not receive any intervention as a part of this study. This cohort contains new users of dapagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.', 'Participants will not receive any intervention as a part of this study. This cohort contains new users of empagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.', 'Participants will not receive any intervention as a part of this study. Non-SGLT2i AHA include dipeptidyl peptidase-4 (DPP-4) inhibitors, glucagon-like peptide-1 (GLP-1) agonists, thiazolidinediones (TZDs), Sulfonylureas, Insulin, and other AHAs. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.']",0,"['Sodium-glucose Co-transporter 2 Inhibitors (SGLT2i) New Users', 'Canagliflozin New Users', 'Dapagliflozin New Users', 'Empagliflozin New Users', 'First-time Non-SGLT2i AHA New Users']",0,0,0,0,0,0,0,0,0,0,0,0
1070,NCT00412568,0,0,0,0,PRK control group,Procedure: Photorefractive Keratectomy (PRK),1,Active Comparator,0,0,0,0,0,0,0,0,0,0,0
1071,NCT03353480,0,0,0,0,"['250mg Azithromycin tablet manufactured at Pfizer Barceloneta, Puerto Rico, US', '250mg Azithromycin tablet manufactured at Pfizer Dalian, China']","['Drug: Azithromycin Tablet manufactured in US', 'Drug: Azithromycin Tablet manufactured in China']","['Reference', 'Experimental']","['Other', 'Experimental']",0,0,0,0,0,0,0,0,0,0,0
1072,NCT00800267,0,0,0,0,0,"['Drug: fixed combination latanoprost-timolol', 'Drug: latanoprost 0.005%', 'Drug: timolol 0.5%']","['Fixed combination of latanoprost 0.005% and timolol 0.5%', 'latanoprost 0.005%', 'Timolol - 0.5%']","['Experimental', 'Active Comparator', 'Active Comparator']",0,0,0,0,0,0,0,0,0,0,0
1073,NCT00601835,"Sponsor must have the opportunity to review at least 60 days prior to submission for publication or presentation. If review indicates that potentially patentable subject matter would be disclosed, publication or public disclosure may be delayed for a maximum of an additional 60 days to allow for filing the necessary patent applications.",No,OTHER,Yes,"['Participants received Canadian manufactured Td vaccine', 'Participants received US manufactured Td vaccine']","['Biological: Tetanus and Diphtheria Toxoids Adsorbed (Td) Vaccine', 'Biological: Tetanus and Diphtheria Toxoids Adsorbed (Td) Vaccine']","['Canadian Td Vaccine Group', 'United States Td Vaccine Group']","['Experimental', 'Active Comparator']",0,0,0,0,"['<=18 years', 'Between 18 and 65 years', '>=65 years', 'Female', 'Male']",0,0,0,United States,"['BG000', 'BG001', 'BG002']","['2950', '700', '3650']"
1074,NCT01087905,0,No,0,No,"['Participants in this randomization arm received 2 weeks of nicotine patch and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks', 'Participants in this randomization arm received 2 weeks of nicotine patch and standard cessation counseling plus Cognitive Medication Adherence Counseling\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks', 'Participants in this randomization arm received 2 weeks of nicotine patch plus nicotine gum and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks\n\n2 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.', 'Participants in this randomization arm received 2 weeks of nicotine patch and nicotine gum plus standard cessation counseling and Cognitive Medication Adherence Counseling\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks\n\n2 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.', 'Participants in this randomization arm received 6 weeks of nicotine patch and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks', 'Participants in this randomization arm received 6 weeks of nicotine patch and standard cessation counseling plus Cognitive Medication Adherence Counseling\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks', 'Participants in this randomization arm received 6 weeks of nicotine patch plus nicotine gum and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks\n\n6 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.', 'Participants in this randomization arm received 6 weeks of nicotine patch and nicotine gum plus standard cessation counseling and Cognitive Medication Adherence Counseling\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks\n\n6 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.']","['Drug: Nicotine patch', 'Drug: Nicotine patch', 'Behavioral: CMAC', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Behavioral: CMAC', 'Drug: Nicotine patch', 'Drug: Nicotine patch', 'Behavioral: CMAC', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Behavioral: CMAC']","['2 Weeks of Nicotine Patch Only, No CMAC', '2 Weeks of Nicotine Patch Only plus CMAC', '2 Wks Nicotine Patch+Nic Gum, No CMAC', '2 Wks Nicotine Patch+Nic Gum plus CMAC', '6 Weeks of Nicotine Patch Only, No CMAC', '6 Weeks of Nicotine Patch Only plus CMAC', '6 Wks Nicotine Patch+Nic Gum, No CMAC', '6 Wks Nicotine Patch+Nic Gum plus CMAC']","['Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator']",0,0,0,0,"['<=18 years', 'Between 18 and 65 years', '>=65 years', 'Female', 'Male']",0,0,0,United States,"['BG000', 'BG001', 'BG002', 'BG003', 'BG004', 'BG005', 'BG006', 'BG007', 'BG008']","['119', '126', '123', '122', '122', '127', '121', '127', '987']"
