,Rank,NCTId,LocationContactRole,LocationCountry,LocationFacility,LocationState,LocationStatus,LocationZip,MaximumAge,MinimumAge,NCTIdAlias,OfficialTitle,OrgClass,OrgFullName,OrgStudyId,OrgStudyIdDomain,OrgStudyIdLink,OrgStudyIdType,OtherEventAssessmentType,OtherEventNotes,OtherEventOrganSystem
0,207,['NCT04466930'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CPRO-2003-001'],[],[],[],[],[],[]
0,208,['NCT04455997'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['2017'],[],[],[],[],[],[]
0,209,['NCT04455854'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['INS-4391'],[],[],[],[],[],[]
0,210,['NCT04450108'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['FeNO US Monitoring Study'],[],[],[],[],[],[]
0,211,['NCT04437615'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['OCA 2019-GI-03'],[],[],[],[],[],[]
0,212,['NCT04422990'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLY935-C012'],[],[],[],[],[],[]
0,213,['NCT04419714'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TCH-103'],[],[],[],[],[],[]
0,214,['NCT04409158'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TP19-0002'],[],[],[],[],[],[]
0,215,['NCT04403542'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLY935-C008'],[],[],[],[],[],[]
0,216,['NCT04400643'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EASiVENT'],[],[],[],[],[],[]
0,217,['NCT04394546'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['S2437'],[],[],[],[],[],[]
0,218,['NCT04388787'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['HM20018459'],[],[],[],[],[],[]
0,219,['NCT04388722'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MONITOR'],[],[],[],[],[],[]
0,220,['NCT04386785'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CL-VAV-001'],[],[],[],[],[],[]
0,221,['NCT04378764'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['A-CXL'],[],[],[],[],[],[]
0,222,['NCT04377438'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['GW-06'],[],[],[],[],[],[]
0,223,['NCT04338971'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Ipsihand Use in Chronic Stroke'],[],[],[],[],[],[]
0,224,['NCT04335981'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['8020'],[],[],[],[],[],[]
0,225,['NCT04332640'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ALPI-101-SYST'],[],[],[],[],[],[]
0,226,['NCT04330001'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ILR286-E003'],[],[],[],[],[],[]
0,227,['NCT04324593'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BXU544319'],[],[],[],[],[],[]
0,228,['NCT04320823'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TP-CLN-100467'],[],[],[],[],[],[]
0,229,['NCT04319887'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLIN-PCL-006732'],[],[],[],[],[],[]
0,230,['NCT04318132'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Nidek Mirante-001'],[],[],[],[],[],[]
0,231,['NCT04314947'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MyHeartLab Free Living Study'],[],[],[],[],[],[]
0,232,['NCT04314700'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PER-19-02'],[],[],[],[],[],[]
0,233,['NCT04313725'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['DOC-55'],[],[],[],[],[],[]
0,234,['NCT04310566'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CR-6385'],[],[],[],[],[],[]
0,235,['NCT04307446'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['STUDY00000192'],[],[],[],[],[],[]
0,236,['NCT04306744'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['VC2020-7'],[],[],[],[],[],[]
0,237,['NCT04305119'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SUI-002'],[],[],[],[],[],[]
0,238,['NCT04303273'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ENV004'],[],[],[],[],[],[]
0,239,['NCT04299386'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CERC-19-084-P'],[],[],[],[],[],[]
0,240,['NCT04299009'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['E3304-P'],[],[],[],[],[],[]
0,241,['NCT04298359'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['13513'],[],[],[],[],[],[]
0,242,['NCT04296773'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['P19-01'],[],[],[],[],[],[]
0,243,['NCT04295499'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['US-PRO1904001'],[],[],[],[],[],[]
0,244,['NCT04287036'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CR-6396'],[],[],[],[],[],[]
0,245,['NCT04285541'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLL949-C011'],[],[],[],[],[],[]
0,246,['NCT04281940'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CIP-0001'],[],[],[],[],[],[]
0,247,['NCT04279522'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SP-201-MOOD'],[],[],[],[],[],[]
0,248,['NCT04277455'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['18-113'],[],[],[],[],[],[]
0,249,['NCT04263532'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SRC-HRC-VectorEFF-2018-10377'],[],[],[],[],[],[]
0,250,['NCT04252183'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CIP 0667'],[],[],[],[],[],[]
0,251,['NCT04247581'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['013'],[],[],[],[],[],[]
0,252,['NCT04244357'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['DCT216'],[],[],[],[],[],[]
0,253,['NCT04243369'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['US-GIS-10649'],[],[],[],[],[],[]
0,254,['NCT04243239'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['1272634'],[],[],[],[],[],[]
0,255,['NCT04239885'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['UHC-LM-01'],[],[],[],[],[],[]
0,256,['NCT04237207'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CR1218'],[],[],[],[],[],[]
0,257,['NCT04236869'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-019'],[],[],[],[],[],[]
0,258,['NCT04230486'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IRB00061542'],[],[],[],[],[],[]
0,259,['NCT04224155'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['900'],[],[],[],[],[],[]
0,260,['NCT04223609'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['19-004883'],[],[],[],[],[],[]
0,261,['NCT04220060'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLP-OO7'],[],[],[],[],[],[]
0,262,['NCT04219891'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['RFP911-C001'],[],[],[],[],[],[]
0,263,['NCT04211441'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-00001-E'],[],[],[],[],[],[]
0,264,['NCT04210622'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-00001A'],[],[],[],[],[],[]
0,265,['NCT04207749'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLL949-C018'],[],[],[],[],[],[]
0,266,['NCT04206839'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Sandstonediagnostics'],[],[],[],[],[],[]
0,267,['NCT04206384'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['005-00036-8'],[],[],[],[],[],[]
0,268,['NCT04203745'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['FRX19004'],[],[],[],[],[],[]
0,269,['NCT04202419'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['FRX19005'],[],[],[],[],[],[]
0,270,['NCT04201340'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Triton OCT-A'],[],[],[],[],[],[]
0,271,['NCT04200898'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CHTA-104-ILEX'],[],[],[],[],[],[]
0,272,['NCT04196907'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SDBB0002'],[],[],[],[],[],[]
0,273,['NCT04195581'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C19-658 EX-MKTG-108'],[],[],[],[],[],[]
0,274,['NCT04194307'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-00006'],[],[],[],[],[],[]
0,275,['NCT04192630'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['878'],[],[],[],[],[],[]
0,276,['NCT04189913'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['1037-0001'],[],[],[],[],[],[]
0,277,['NCT04189081'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CSD2019158'],[],[],[],[],[],[]
0,278,['NCT04186806'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EM-11-050038'],[],[],[],[],[],[]
0,279,['NCT04184973'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLD-075'],[],[],[],[],[],[]
0,280,['NCT04178720'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLY935-C010'],[],[],[],[],[],[]
0,281,['NCT04177771'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CSP-033'],[],[],[],[],[],[]
0,282,['NCT04177212'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['M930521001'],[],[],[],[],[],[]
0,283,['NCT04176965'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PHY1903'],[],[],[],[],[],[]
0,284,['NCT04175340'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['952'],[],[],[],[],[],[]
0,285,['NCT04166032'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['18-1385'],[],[],[],[],[],[]
0,286,['NCT04162652'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SDBB0001'],[],[],[],[],[],[]
0,287,['NCT04158466'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['890'],[],[],[],[],[],[]
0,288,['NCT04153292'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['2018-19'],[],[],[],[],[],[]
0,289,['NCT04152642'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CSD2019138'],[],[],[],[],[],[]
0,290,['NCT04151992'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['QUANTA_PIVOTAL'],[],[],[],[],[],[]
0,291,['NCT04151290'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Q170886'],[],[],[],[],[],[]
0,292,['NCT04141007'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-00007'],[],[],[],[],[],[]
0,293,['NCT04136158'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['2019-0187'],[],[],[],[],[],[]
0,294,['NCT04134286'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLP OO5'],[],[],[],[],[],[]
0,295,['NCT04130490'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['B-2018-5'],[],[],[],[],[],[]
0,296,['NCT04127188'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-19-AC01'],[],[],[],[],[],[]
0,297,['NCT04121754'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PS100'],[],[],[],[],[],[]
0,298,['NCT04119609'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BXU525087'],[],[],[],[],[],[]
