,Rank,NCTId,LargeDocDate,LargeDocFilename,LargeDocHasICF,LargeDocHasProtocol,LargeDocHasSAP,LargeDocLabel,LargeDocTypeAbbrev,LargeDocUploadDate,LastKnownStatus,LastUpdatePostDate,LastUpdatePostDateType,LastUpdateSubmitDate,LeadSponsorClass,LeadSponsorName,LocationCity,LocationContactEMail,LocationContactName,LocationContactPhone,LocationContactPhoneExt
0,758,['NCT01658189'],[],[],[],[],[],[],[],[],[],"['October 17, 2018']",['Actual'],"['October 15, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,759,['NCT01652846'],[],[],[],[],[],[],[],[],[],"['August 1, 2013']",['Estimate'],"['July 31, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,760,['NCT01643200'],[],[],[],[],[],[],[],[],[],"['May 29, 2019']",['Actual'],"['May 24, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,761,['NCT01640795'],[],[],[],[],[],[],[],[],[],"['July 16, 2012']",['Estimate'],"['July 12, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,762,['NCT01630707'],[],[],[],[],[],[],[],[],[],"['March 20, 2013']",['Estimate'],"['March 19, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,763,['NCT01629836'],[],[],[],[],[],[],[],[],[],"['May 6, 2015']",['Estimate'],"['May 5, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,764,['NCT01627405'],[],[],[],[],[],[],[],[],[],"['October 2, 2012']",['Estimate'],"['September 29, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,765,['NCT01614925'],[],[],[],[],[],[],[],[],[],"['August 16, 2016']",['Estimate'],"['August 15, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,766,['NCT01613742'],[],[],[],[],[],[],[],[],[],"['November 25, 2013']",['Estimate'],"['November 21, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,767,['NCT01610505'],[],[],[],[],[],[],[],[],[],"['March 10, 2020']",['Actual'],"['March 6, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,768,['NCT01610349'],[],[],[],[],[],[],[],[],[],"['March 13, 2013']",['Estimate'],"['March 11, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,769,['NCT01607606'],[],[],[],[],[],[],[],[],[],"['May 30, 2012']",['Estimate'],"['May 29, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,770,['NCT01604967'],[],[],[],[],[],[],[],[],[],"['May 13, 2015']",['Estimate'],"['May 11, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,771,['NCT01597271'],[],[],[],[],[],[],[],[],[],"['June 26, 2012']",['Estimate'],"['June 22, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,772,['NCT01591369'],[],[],[],[],[],[],[],[],[],"['August 15, 2013']",['Estimate'],"['August 13, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,773,['NCT01582386'],[],[],[],[],[],[],[],[],[],"['September 28, 2017']",['Actual'],"['September 26, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,774,['NCT01575210'],[],[],[],[],[],[],[],[],[],"['November 27, 2013']",['Estimate'],"['November 25, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,775,['NCT01564589'],[],[],[],[],[],[],[],[],[],"['August 28, 2012']",['Estimate'],"['August 25, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,776,['NCT01560156'],[],[],[],[],[],[],[],[],[],"['January 13, 2014']",['Estimate'],"['January 10, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,777,['NCT01558609'],[],[],[],[],[],[],[],[],[],"['March 20, 2012']",['Estimate'],"['March 19, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,778,['NCT01556750'],[],[],[],[],[],[],[],[],[],"['March 1, 2013']",['Estimate'],"['February 27, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,779,['NCT01546831'],[],[],[],[],[],[],[],[],[],"['October 14, 2016']",['Estimate'],"['October 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,780,['NCT01546584'],[],[],[],[],[],[],[],[],[],"['October 14, 2016']",['Estimate'],"['October 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,781,['NCT01533831'],[],[],[],[],[],[],[],[],[],"['February 15, 2013']",['Estimate'],"['February 12, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,782,['NCT01533103'],[],[],[],[],[],[],[],[],[],"['August 21, 2013']",['Estimate'],"['August 20, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,783,['NCT01532752'],[],[],[],[],[],[],[],[],[],"['August 1, 2013']",['Estimate'],"['July 31, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,784,['NCT01532440'],[],[],[],[],[],[],[],[],[],"['August 1, 2013']",['Estimate'],"['July 31, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,785,['NCT01524263'],[],[],[],[],[],[],[],[],[],"['February 1, 2012']",['Estimate'],"['January 30, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,786,['NCT01515618'],[],[],[],[],[],[],[],[],[],"['August 31, 2012']",['Estimate'],"['August 30, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,787,['NCT01513512'],[],[],[],[],[],[],[],[],[],"['December 27, 2012']",['Estimate'],"['December 26, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,788,['NCT01499030'],[],[],[],[],[],[],[],[],[],"['October 22, 2020']",['Actual'],"['October 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,789,['NCT01494376'],[],[],[],[],[],[],[],[],[],"['March 12, 2012']",['Estimate'],"['March 8, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,790,['NCT01480570'],[],[],[],[],[],[],[],[],[],"['February 10, 2015']",['Estimate'],"['February 9, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,791,['NCT01476826'],[],[],[],[],[],[],[],[],[],"['February 24, 2015']",['Estimate'],"['February 23, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,792,['NCT01473134'],[],[],[],[],[],[],[],[],[],"['August 21, 2020']",['Actual'],"['August 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,793,['NCT01470079'],[],[],[],[],[],[],[],[],[],"['November 11, 2011']",['Estimate'],"['November 10, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,794,['NCT01464580'],[],[],[],[],[],[],[],[],[],"['October 12, 2016']",['Estimate'],"['October 11, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,795,['NCT01463618'],[],[],[],[],[],[],[],[],[],"['July 12, 2017']",['Actual'],"['July 10, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,796,['NCT01462955'],[],[],[],[],[],[],[],[],[],"['November 7, 2012']",['Estimate'],"['November 5, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,797,['NCT01450540'],[],[],[],[],[],[],[],[],[],"['November 7, 2018']",['Actual'],"['November 5, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,798,['NCT01443299'],[],[],[],[],[],[],[],[],[],"['December 9, 2014']",['Estimate'],"['December 8, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,799,['NCT01443286'],[],[],[],[],[],[],[],[],[],"['April 20, 2017']",['Actual'],"['April 18, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,800,['NCT01442389'],[],[],[],[],[],[],[],[],[],"['August 27, 2012']",['Estimate'],"['August 24, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,801,['NCT01436669'],[],[],[],[],[],[],[],[],[],"['October 19, 2012']",['Estimate'],"['October 17, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,802,['NCT01436461'],[],[],[],[],[],[],[],[],[],"['May 29, 2013']",['Estimate'],"['May 28, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,803,['NCT01414491'],[],[],[],[],[],[],[],[],[],"['February 10, 2020']",['Actual'],"['February 7, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,804,['NCT01414270'],[],[],[],[],[],[],[],[],[],"['January 30, 2014']",['Estimate'],"['January 29, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,805,['NCT01412112'],[],[],[],[],[],[],[],[],[],"['February 9, 2012']",['Estimate'],"['February 8, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,806,['NCT01408017'],[],[],[],[],[],[],[],[],[],"['January 10, 2013']",['Estimate'],"['January 9, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,807,['NCT01403584'],[],[],[],[],[],[],[],[],[],"['August 7, 2015']",['Estimate'],"['August 4, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,808,['NCT01392261'],[],[],[],[],[],[],[],[],[],"['January 22, 2019']",['Actual'],"['January 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,809,['NCT01379794'],[],[],[],[],[],[],[],[],[],"['April 15, 2013']",['Estimate'],"['April 12, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,810,['NCT01374243'],[],[],[],[],[],[],[],[],[],"['November 7, 2012']",['Estimate'],"['November 5, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,811,['NCT01370785'],[],[],[],[],[],[],[],[],[],"['June 10, 2011']",['Estimate'],"['June 9, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,812,['NCT01367171'],[],[],[],[],[],[],[],[],[],"['October 28, 2019']",['Actual'],"['October 25, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,813,['NCT01365689'],[],[],[],[],[],[],[],[],[],"['February 16, 2012']",['Estimate'],"['February 14, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,814,['NCT01358682'],[],[],[],[],[],[],[],[],[],"['February 17, 2017']",['Actual'],"['February 15, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,815,['NCT01336868'],[],[],[],[],[],[],[],[],[],"['April 18, 2011']",['Estimate'],"['April 15, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,816,['NCT01313351'],[],[],[],[],[],[],[],[],[],"['August 27, 2012']",['Estimate'],"['August 24, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,817,['NCT01313195'],[],[],[],[],[],[],[],[],[],"['November 17, 2011']",['Estimate'],"['November 16, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,818,['NCT01311726'],[],[],[],[],[],[],[],[],[],"['March 9, 2011']",['Estimate'],"['March 8, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,819,['NCT01307709'],[],[],[],[],[],[],[],[],[],"['April 26, 2012']",['Estimate'],"['April 25, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,820,['NCT01297751'],[],[],[],[],[],[],[],[],[],"['January 24, 2012']",['Estimate'],"['January 23, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,821,['NCT01286792'],[],[],[],[],[],[],[],[],[],"['March 18, 2015']",['Estimate'],"['March 17, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,822,['NCT01258400'],[],[],[],[],[],[],[],[],[],"['November 17, 2011']",['Estimate'],"['November 15, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,823,['NCT01246115'],[],[],[],[],[],[],[],[],[],"['November 23, 2010']",['Estimate'],"['November 22, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,824,['NCT01240733'],[],[],[],[],[],[],[],[],[],"['December 17, 2018']",['Actual'],"['December 13, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,825,['NCT01239576'],[],[],[],[],[],[],[],[],[],"['May 27, 2020']",['Actual'],"['May 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,826,['NCT01234480'],[],[],[],[],[],[],[],[],[],"['February 16, 2015']",['Estimate'],"['February 13, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,827,['NCT01230398'],[],[],[],[],[],[],[],[],[],"['September 29, 2014']",['Estimate'],"['September 26, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,828,['NCT01201889'],[],[],[],[],[],[],[],[],[],"['June 28, 2013']",['Estimate'],"['June 27, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,829,['NCT01194752'],[],[],[],[],[],[],[],[],[],"['May 5, 2017']",['Actual'],"['May 3, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,830,['NCT01194739'],[],[],[],[],[],[],[],[],[],"['February 27, 2017']",['Actual'],"['February 23, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,831,['NCT01194726'],[],[],[],[],[],[],[],[],[],"['June 29, 2017']",['Actual'],"['June 28, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,832,['NCT01183195'],[],[],[],[],[],[],[],[],[],"['November 17, 2011']",['Estimate'],"['November 15, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,833,['NCT01180257'],[],[],[],[],[],[],[],[],[],"['October 12, 2020']",['Actual'],"['October 8, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,834,['NCT01171066'],[],[],[],[],[],[],[],[],[],"['April 12, 2013']",['Estimate'],"['April 11, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,835,['NCT01166607'],[],[],[],[],[],[],[],[],[],"['December 2, 2014']",['Estimate'],"['November 30, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,836,['NCT01164527'],[],[],[],[],[],[],[],[],[],"['May 9, 2016']",['Estimate'],"['May 5, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,837,['NCT01158963'],[],[],[],[],[],[],[],[],[],"['December 12, 2014']",['Estimate'],"['December 10, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,838,['NCT01150227'],[],[],[],[],[],[],[],[],[],"['December 12, 2014']",['Estimate'],"['December 10, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,839,['NCT01148251'],[],[],[],[],[],[],[],[],[],"['December 2, 2014']",['Estimate'],"['November 28, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,840,['NCT01147094'],[],[],[],[],[],[],[],[],[],"['March 19, 2019']",['Actual'],"['March 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,841,['NCT01145651'],[],[],[],[],[],[],[],[],[],"['October 8, 2010']",['Estimate'],"['October 7, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,842,['NCT01145378'],[],[],[],[],[],[],[],[],[],"['August 10, 2015']",['Estimate'],"['August 6, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,843,['NCT01143116'],[],[],[],[],[],[],[],[],[],"['September 28, 2012']",['Estimate'],"['September 27, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,844,['NCT01140919'],[],[],[],[],[],[],[],[],[],"['July 24, 2015']",['Estimate'],"['July 22, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,845,['NCT01127347'],[],[],[],[],[],[],[],[],[],"['March 22, 2013']",['Estimate'],"['March 21, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,846,['NCT01112475'],[],[],[],[],[],[],[],[],[],"['May 14, 2010']",['Estimate'],"['May 13, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,847,['NCT01108822'],[],[],[],[],[],[],[],[],[],"['July 1, 2011']",['Estimate'],"['June 30, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,848,['NCT01106222'],[],[],[],[],[],[],[],[],[],"['April 19, 2010']",['Estimate'],"['April 16, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,849,['NCT01103869'],[],[],[],[],[],[],[],[],[],"['December 15, 2010']",['Estimate'],"['December 14, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,850,['NCT01100983'],[],[],[],[],[],[],[],[],[],"['April 21, 2015']",['Estimate'],"['April 19, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,851,['NCT01098682'],[],[],[],[],[],[],[],[],[],"['April 25, 2017']",['Actual'],"['April 21, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,852,['NCT01097824'],[],[],[],[],[],[],[],[],[],"['April 2, 2010']",['Estimate'],"['March 31, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,853,['NCT01092871'],[],[],[],[],[],[],[],[],[],"['December 19, 2014']",['Estimate'],"['December 18, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,854,['NCT01077141'],[],[],[],[],[],[],[],[],[],"['December 24, 2010']",['Estimate'],"['December 22, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,855,['NCT01070992'],[],[],[],[],[],[],[],[],[],"['February 18, 2010']",['Estimate'],"['February 17, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,856,['NCT01067040'],[],[],[],[],[],[],[],[],[],"['February 11, 2010']",['Estimate'],"['February 9, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,857,['NCT01062464'],[],[],[],[],[],[],[],[],[],"['June 15, 2012']",['Estimate'],"['June 13, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,858,['NCT01062412'],[],[],[],[],[],[],[],[],[],"['February 4, 2010']",['Estimate'],"['February 3, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,859,['NCT01062217'],[],[],[],[],[],[],[],[],[],"['February 4, 2010']",['Estimate'],"['February 3, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,860,['NCT01057134'],[],[],[],[],[],[],[],[],[],"['June 25, 2013']",['Estimate'],"['June 21, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,861,['NCT01043497'],[],[],[],[],[],[],[],[],[],"['January 13, 2016']",['Estimate'],"['January 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,862,['NCT01039064'],[],[],[],[],[],[],[],[],[],"['December 24, 2009']",['Estimate'],"['December 23, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,863,['NCT01037439'],[],[],[],[],[],[],[],[],[],"['December 23, 2009']",['Estimate'],"['December 21, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,864,['NCT01030588'],[],[],[],[],[],[],[],[],[],"['December 11, 2009']",['Estimate'],"['December 10, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,865,['NCT01029028'],[],[],[],[],[],[],[],[],[],"['December 10, 2009']",['Estimate'],"['December 9, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,866,['NCT01022554'],[],[],[],[],[],[],[],[],[],"['March 4, 2020']",['Actual'],"['March 2, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,867,['NCT01016236'],[],[],[],[],[],[],[],[],[],"['December 23, 2010']",['Estimate'],"['December 22, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,868,['NCT01008202'],[],[],[],[],[],[],[],[],[],"['January 26, 2011']",['Estimate'],"['January 25, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,869,['NCT01000454'],[],[],[],[],[],[],[],[],[],"['October 23, 2009']",['Estimate'],"['October 22, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,870,['NCT00993772'],[],[],[],[],[],[],[],[],[],"['May 12, 2011']",['Estimate'],"['May 10, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,871,['NCT00990483'],[],[],[],[],[],[],[],[],[],"['October 6, 2009']",['Estimate'],"['October 5, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,872,['NCT00990210'],[],[],[],[],[],[],[],[],[],"['September 15, 2016']",['Estimate'],"['September 13, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,873,['NCT00986908'],[],[],[],[],[],[],[],[],[],"['March 14, 2018']",['Actual'],"['March 12, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,874,['NCT00981188'],[],[],[],[],[],[],[],[],[],"['September 24, 2009']",['Estimate'],"['September 23, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,875,['NCT00979498'],[],[],[],[],[],[],[],[],[],"['September 18, 2009']",['Estimate'],"['September 17, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,876,['NCT00979030'],[],[],[],[],[],[],[],[],[],"['March 10, 2010']",['Estimate'],"['March 9, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,877,['NCT00969748'],[],[],[],[],[],[],[],[],[],"['September 1, 2009']",['Estimate'],"['August 31, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,878,['NCT00968474'],[],[],[],[],[],[],[],[],[],"['August 31, 2009']",['Estimate'],"['August 28, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,879,['NCT00961519'],[],[],[],[],[],[],[],[],[],"['April 14, 2016']",['Estimate'],"['April 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,880,['NCT00960947'],[],[],[],[],[],[],[],[],[],"['August 18, 2009']",['Estimate'],"['August 15, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,881,['NCT00957632'],[],[],[],[],[],[],[],[],[],"['December 30, 2009']",['Estimate'],"['December 29, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,882,['NCT00957138'],[],[],[],[],[],[],[],[],[],"['July 21, 2016']",['Estimate'],"['July 20, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,883,['NCT00956618'],[],[],[],[],[],[],[],[],[],"['May 18, 2010']",['Estimate'],"['May 17, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,884,['NCT00955331'],[],[],[],[],[],[],[],[],[],"['January 14, 2015']",['Estimate'],"['January 12, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,885,['NCT00946075'],[],[],[],[],[],[],[],[],[],"['October 2, 2014']",['Estimate'],"['October 1, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,886,['NCT00944411'],[],[],[],[],[],[],[],[],[],"['August 3, 2020']",['Actual'],"['July 30, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,887,['NCT00942942'],[],[],[],[],[],[],[],[],[],"['February 2, 2011']",['Estimate'],"['January 31, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,888,['NCT00935974'],[],[],[],[],[],[],[],[],[],"['July 9, 2009']",['Estimate'],"['July 7, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,889,['NCT00932789'],[],[],[],[],[],[],[],[],[],"['July 19, 2010']",['Estimate'],"['July 16, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,890,['NCT00924716'],[],[],[],[],[],[],[],[],[],"['June 19, 2009']",['Estimate'],"['June 18, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,891,['NCT00911040'],[],[],[],[],[],[],[],[],[],"['September 27, 2010']",['Estimate'],"['September 24, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,892,['NCT00906958'],[],[],[],[],[],[],[],[],[],"['May 21, 2009']",['Estimate'],"['May 20, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,893,['NCT00906815'],[],[],[],[],[],[],[],[],[],"['October 16, 2009']",['Estimate'],"['October 14, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,894,['NCT00906009'],[],[],[],[],[],[],[],[],[],"['May 21, 2009']",['Estimate'],"['May 20, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,895,['NCT00905749'],[],[],[],[],[],[],[],[],[],"['April 7, 2015']",['Estimate'],"['April 6, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,896,['NCT00903058'],[],[],[],[],[],[],[],[],[],"['May 15, 2009']",['Estimate'],"['May 14, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,897,['NCT00901667'],[],[],[],[],[],[],[],[],[],"['March 8, 2011']",['Estimate'],"['March 5, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,898,['NCT00900705'],[],[],[],[],[],[],[],[],[],"['August 31, 2016']",['Estimate'],"['August 29, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,899,['NCT00889746'],[],[],[],[],[],[],[],[],[],"['May 6, 2009']",['Estimate'],"['May 5, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,900,['NCT00878982'],[],[],[],[],[],[],[],[],[],"['February 7, 2013']",['Estimate'],"['February 6, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,901,['NCT00877916'],[],[],[],[],[],[],[],[],[],"['June 17, 2010']",['Estimate'],"['June 15, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,902,['NCT00865930'],[],[],[],[],[],[],[],[],[],"['March 19, 2009']",['Estimate'],"['March 18, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,903,['NCT00865735'],[],[],[],[],[],[],[],[],[],"['April 17, 2012']",['Estimate'],"['April 16, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,904,['NCT00863486'],[],[],[],[],[],[],[],[],[],"['February 24, 2010']",['Estimate'],"['February 22, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,905,['NCT00863447'],[],[],[],[],[],[],[],[],[],"['March 18, 2009']",['Estimate'],"['March 16, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,906,['NCT00858091'],[],[],[],[],[],[],[],[],[],"['April 7, 2015']",['Estimate'],"['April 6, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,907,['NCT00850434'],[],[],[],[],[],[],[],[],[],"['February 25, 2009']",['Estimate'],"['February 24, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,908,['NCT00850109'],[],[],[],[],[],[],[],[],[],"['April 26, 2012']",['Estimate'],"['April 25, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,909,['NCT00846820'],[],[],[],[],[],[],[],[],[],"['November 24, 2014']",['Estimate'],"['November 21, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,910,['NCT00843752'],[],[],[],[],[],[],[],[],[],"['February 13, 2009']",['Estimate'],"['February 12, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,911,['NCT00840619'],[],[],[],[],[],[],[],[],[],"['February 10, 2009']",['Estimate'],"['February 9, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,912,['NCT00824018'],[],[],[],[],[],[],[],[],[],"['January 16, 2009']",['Estimate'],"['January 15, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,913,['NCT00821769'],[],[],[],[],[],[],[],[],[],"['July 19, 2010']",['Estimate'],"['July 16, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,914,['NCT00820040'],[],[],[],[],[],[],[],[],[],"['July 16, 2015']",['Estimate'],"['July 15, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,915,['NCT00819130'],[],[],[],[],[],[],[],[],[],"['December 2, 2017']",['Actual'],"['November 29, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,916,['NCT00818922'],[],[],[],[],[],[],[],[],[],"['December 9, 2015']",['Estimate'],"['December 8, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,917,['NCT00810498'],[],[],[],[],[],[],[],[],[],"['December 12, 2018']",['Actual'],"['December 11, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,918,['NCT00810459'],[],[],[],[],[],[],[],[],[],"['December 12, 2018']",['Actual'],"['December 11, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,919,['NCT00809406'],[],[],[],[],[],[],[],[],[],"['December 17, 2008']",['Estimate'],"['December 15, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,920,['NCT00806052'],[],[],[],[],[],[],[],[],[],"['May 30, 2016']",['Estimate'],"['May 26, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,921,['NCT00802750'],[],[],[],[],[],[],[],[],[],"['September 28, 2012']",['Estimate'],"['September 27, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,922,['NCT00800891'],[],[],[],[],[],[],[],[],[],"['April 2, 2009']",['Estimate'],"['April 1, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,923,['NCT00799981'],[],[],[],[],[],[],[],[],[],"['September 28, 2012']",['Estimate'],"['September 27, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,924,['NCT00794534'],[],[],[],[],[],[],[],[],[],"['July 27, 2016']",['Estimate'],"['July 26, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,925,['NCT00791414'],[],[],[],[],[],[],[],[],[],"['March 4, 2009']",['Estimate'],"['March 2, 2009']",[],['[Redacted]'],[],[],[],[],[]
