,Rank,NCTId,ConditionAncestorTerm,ConditionBrowseBranchAbbrev,ConditionBrowseBranchName,ConditionBrowseLeafAsFound,ConditionBrowseLeafId,ConditionBrowseLeafName,ConditionBrowseLeafRelevance,ConditionMeshId,ConditionMeshTerm,DelayedPosting,DesignAllocation,DesignInterventionModel,DesignInterventionModelDescription,DesignMasking,DesignMaskingDescription,DesignObservationalModel,DesignPrimaryPurpose,DesignTimePerspective,DesignWhoMasked
0,203,['NCT04483791'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,204,['NCT04476784'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,205,['NCT04474054'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,206,['NCT04469218'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,207,['NCT04466930'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,208,['NCT04455997'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,209,['NCT04455854'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,210,['NCT04450108'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,211,['NCT04437615'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,212,['NCT04422990'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,213,['NCT04419714'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,214,['NCT04409158'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,215,['NCT04403542'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,216,['NCT04400643'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,217,['NCT04394546'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,218,['NCT04388787'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,219,['NCT04388722'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,220,['NCT04386785'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,221,['NCT04378764'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,222,['NCT04377438'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,223,['NCT04338971'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,224,['NCT04335981'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,225,['NCT04332640'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,226,['NCT04330001'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,227,['NCT04324593'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,228,['NCT04320823'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,229,['NCT04319887'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,230,['NCT04318132'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,231,['NCT04314947'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,232,['NCT04314700'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,233,['NCT04313725'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,234,['NCT04310566'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,235,['NCT04307446'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,236,['NCT04306744'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,237,['NCT04305119'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,238,['NCT04303273'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,239,['NCT04299386'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,240,['NCT04299009'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,241,['NCT04298359'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,242,['NCT04296773'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,243,['NCT04295499'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,244,['NCT04287036'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,245,['NCT04285541'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,246,['NCT04281940'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,247,['NCT04279522'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,248,['NCT04277455'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,249,['NCT04263532'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,250,['NCT04252183'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,251,['NCT04247581'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,252,['NCT04244357'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,253,['NCT04243369'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,254,['NCT04243239'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,255,['NCT04239885'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,256,['NCT04237207'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,257,['NCT04236869'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,258,['NCT04230486'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,259,['NCT04224155'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,260,['NCT04223609'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,261,['NCT04220060'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,262,['NCT04219891'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,263,['NCT04211441'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,264,['NCT04210622'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,265,['NCT04207749'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,266,['NCT04206839'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,267,['NCT04206384'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,268,['NCT04203745'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,269,['NCT04202419'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,270,['NCT04201340'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,271,['NCT04200898'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,272,['NCT04196907'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,273,['NCT04195581'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,274,['NCT04194307'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,275,['NCT04192630'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,276,['NCT04189913'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,277,['NCT04189081'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,278,['NCT04186806'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,279,['NCT04184973'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,280,['NCT04178720'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,281,['NCT04177771'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,282,['NCT04177212'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,283,['NCT04176965'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,284,['NCT04175340'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,285,['NCT04166032'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,286,['NCT04162652'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,287,['NCT04158466'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,288,['NCT04153292'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,289,['NCT04152642'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,290,['NCT04151992'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,291,['NCT04151290'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,292,['NCT04141007'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,293,['NCT04136158'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,294,['NCT04134286'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,295,['NCT04130490'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,296,['NCT04127188'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,297,['NCT04121754'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,298,['NCT04119609'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,299,['NCT04116879'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,300,['NCT04116866'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,301,['NCT04112784'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,302,['NCT04112628'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,303,['NCT04112134'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,304,['NCT04106934'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,305,['NCT04096495'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,306,['NCT04087395'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,307,['NCT04085328'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,308,['NCT04083742'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,309,['NCT04082078'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,310,['NCT04081727'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,311,['NCT04079842'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,312,['NCT04079816'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,313,['NCT04078490'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,314,['NCT04073823'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,315,['NCT04069585'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,316,['NCT04068818'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,317,['NCT04065659'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,318,['NCT04064606'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,319,['NCT04060524'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,320,['NCT04057105'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,321,['NCT04056494'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,322,['NCT04055519'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,323,['NCT04055324'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,324,['NCT04054401'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,325,['NCT04046627'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,326,['NCT04043234'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,327,['NCT04040933'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,328,['NCT04036747'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,329,['NCT04035161'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,330,['NCT04033315'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,331,['NCT04032977'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,332,['NCT04031989'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,333,['NCT04031976'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,334,['NCT04030702'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,335,['NCT04011826'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,336,['NCT04008836'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,337,['NCT04005586'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,338,['NCT04003831'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,339,['NCT03999944'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,340,['NCT03997357'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,341,['NCT03996187'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,342,['NCT03995355'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,343,['NCT03992768'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,344,['NCT03991468'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,345,['NCT03972995'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,346,['NCT03971721'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,347,['NCT03969875'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,348,['NCT03967184'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,349,['NCT03964831'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,350,['NCT03953274'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,351,['NCT03950895'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,352,['NCT03949335'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,353,['NCT03944629'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,354,['NCT03942016'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,355,['NCT03941912'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,356,['NCT03934463'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,357,['NCT03934125'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,358,['NCT03931213'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,359,['NCT03925545'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,360,['NCT03920280'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,361,['NCT03918928'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,362,['NCT03912584'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,363,['NCT03911700'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,364,['NCT03898778'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,365,['NCT03897751'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,366,['NCT03897712'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,367,['NCT03895034'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,368,['NCT03888352'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,369,['NCT03872609'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,370,['NCT03872466'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,371,['NCT03871179'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,372,['NCT03864848'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,373,['NCT03864081'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,374,['NCT03862300'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,375,['NCT03858140'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,376,['NCT03851510'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,377,['NCT03839199'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,378,['NCT03835026'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,379,['NCT03812679'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,380,['NCT03805074'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,381,['NCT03799549'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,382,['NCT03790046'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,383,['NCT03789669'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,384,['NCT03788551'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,385,['NCT03782116'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,386,['NCT03779984'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,387,['NCT03771521'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,388,['NCT03771352'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,389,['NCT03764254'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,390,['NCT03748823'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,391,['NCT03748771'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,392,['NCT03748316'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,393,['NCT03748264'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,394,['NCT03736798'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,395,['NCT03730480'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,396,['NCT03729024'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,397,['NCT03728309'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,398,['NCT03716492'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,399,['NCT03713281'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,400,['NCT03708393'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,401,['NCT03706430'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,402,['NCT03704636'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,403,['NCT03700372'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,404,['NCT03700047'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,405,['NCT03696316'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,406,['NCT03692741'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,407,['NCT03685136'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,408,['NCT03682432'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,409,['NCT03681886'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,410,['NCT03681496'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,411,['NCT03678103'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,412,['NCT03677388'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,413,['NCT03670277'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,414,['NCT03663010'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,415,['NCT03642431'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,416,['NCT03641937'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,417,['NCT03631550'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,418,['NCT03628898'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,419,['NCT03617822'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,420,['NCT03614130'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,421,['NCT03613363'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,422,['NCT03611101'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,423,['NCT03604900'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,424,['NCT03604562'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,425,['NCT03604432'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,426,['NCT03601182'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,427,['NCT03600194'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,428,['NCT03599271'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,429,['NCT03589911'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,430,['NCT03586167'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,431,['NCT03578302'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,432,['NCT03574259'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,433,['NCT03564366'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,434,['NCT03560141'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,435,['NCT03550807'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,436,['NCT03540576'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,437,['NCT03538561'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,438,['NCT03525704'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,439,['NCT03523208'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
