NCTId,Attribute,Value
NCT01732848,Drug,1
NCT01732861,Drug,1
NCT01732874,Drug,1
NCT01732900,Other,1
NCT01732913,Drug,1
NCT01732926,Drug,1
NCT01732965,Other,1
NCT01733004,Drug,1
NCT01733017,Behavioral,1
NCT01733017,DietarySupplement,1
NCT01733030,Drug,1
NCT01733056,Biological,1
NCT01733069,Device,1
NCT01733121,Drug,1
NCT01733147,Drug,1
NCT01733173,Procedure,1
NCT01733186,Biological,1
NCT01733212,Drug,1
NCT01733238,Drug,1
NCT01733316,Drug,1
NCT01733355,Radiation,1
NCT01733394,Drug,1
NCT01733407,Drug,1
NCT01733446,Other,1
NCT01733485,Drug,1
NCT01733524,Behavioral,1
NCT01733667,Device,1
NCT01733680,Behavioral,1
NCT01733680,Drug,1
NCT01733693,Drug,1
NCT01733784,Other,1
NCT01733810,Other,1
NCT01733875,Drug,1
NCT01733953,Drug,1
NCT01733992,Drug,1
NCT01734070,Other,1
NCT01734109,Device,1
NCT01734122,Other,1
NCT01734135,Other,1
NCT01734161,Drug,1
NCT01734174,Procedure,1
NCT01734317,Device,1
NCT01734382,Drug,1
NCT01734473,DietarySupplement,1
NCT01734499,Behavioral,1
NCT01734512,Drug,1
NCT01734551,Drug,1
NCT01734577,Procedure,1
NCT01734681,Drug,1
NCT01734694,Drug,1
NCT01734759,Drug,1
NCT01734785,Drug,1
NCT01734850,Biological,1
NCT01734850,Drug,1
NCT01734915,Device,1
NCT01734928,Drug,1
NCT01734980,Procedure,1
NCT01735045,Device,1
NCT01735201,Drug,1
NCT01735396,Drug,1
NCT01735617,Drug,1
NCT01735630,Drug,1
NCT01735708,Behavioral,1
NCT01735708,Other,1
NCT01735916,Device,1
NCT01735955,Drug,1
NCT01735968,Drug,1
NCT01735981,Other,1
NCT01735994,Behavioral,1
NCT01735994,Other,1
NCT01736007,Device,1
NCT01736020,Drug,1
NCT01736059,Drug,1
NCT01736072,Procedure,1
NCT01736085,Behavioral,1
NCT01736085,Drug,1
NCT01736098,Other,1
NCT01736111,Behavioral,1
NCT01736124,Other,1
NCT01736254,Drug,1
NCT01736267,Device,1
NCT01736280,Other,1
NCT01736345,Genetic,1
NCT01736345,Other,1
NCT01736358,Drug,1
NCT01736397,Drug,1
NCT01736449,Drug,1
NCT01736462,Drug,1
NCT01736475,Biological,1
NCT01736501,Other,1
NCT01736527,Drug,1
NCT01736566,Other,1
NCT01736579,Drug,1
NCT01736592,Drug,1
NCT01736605,Procedure,1
NCT01736618,Device,1
NCT01736657,Device,1
NCT01736670,Drug,1
NCT01736683,Drug,1
NCT01736696,Drug,1
NCT01736722,Device,1
NCT01736735,Drug,1
NCT01736800,Drug,1
NCT01736852,Device,1
NCT01736852,Drug,1
NCT01736865,Drug,1
NCT01736917,Drug,1
NCT01736930,Device,1
NCT01736943,Drug,1
NCT01736956,Procedure,1
NCT01736969,Device,1
NCT01736982,Behavioral,1
NCT01736982,Other,1
NCT01736995,Behavioral,1
NCT01737073,Behavioral,1
NCT01737073,Other,1
NCT01737099,DietarySupplement,1
NCT01737151,Radiation,1
NCT01737164,Behavioral,1
NCT01737281,Behavioral,1
NCT01737398,Drug,1
NCT01737489,Behavioral,1
NCT01737502,Drug,1
NCT01737502,Other,1
NCT01737528,Procedure,1
NCT01737554,Other,1
NCT01737593,Drug,1
NCT01737619,Drug,1
NCT01737619,Other,1
NCT01737619,Procedure,1
NCT01737632,Behavioral,1
NCT01737658,Other,1
NCT01737671,Drug,1
NCT01737671,Procedure,1
NCT01737697,Drug,1
NCT01737710,Biological,1
NCT01737762,Biological,1
NCT01737814,Drug,1
NCT01737866,Drug,1
NCT01737879,Drug,1
NCT01737892,Drug,1
NCT01737905,Drug,1
NCT01737944,Drug,1
NCT01738009,Other,1
NCT01738022,Other,1
NCT01738139,Biological,1
NCT01738139,Drug,1
NCT01738152,Behavioral,1
NCT01738152,Other,1
NCT01738191,Drug,1
NCT01738243,Drug,1
NCT01738308,Procedure,1
NCT01738321,Other,1
NCT01738360,Drug,1
NCT01738438,Drug,1
NCT01738451,Drug,1
NCT01738477,Biological,1
NCT01738503,Drug,1
NCT01738568,Behavioral,1
NCT01738581,Behavioral,1
NCT01738581,Device,1
NCT01738594,Drug,1
NCT01738594,Other,1
NCT01738607,DietarySupplement,1
NCT01738646,Drug,1
NCT01738672,Drug,1
NCT01738685,Behavioral,1
NCT01738685,Other,1
NCT01738698,Drug,1
NCT01738750,Other,1
NCT01738802,DietarySupplement,1
NCT01738802,Drug,1
NCT01738815,Drug,1
NCT01738984,Behavioral,1
NCT01739023,Biological,1
NCT01739140,Behavioral,1
NCT01739166,Other,1
NCT01739192,Drug,1
NCT01739231,Biological,1
NCT01739257,Behavioral,1
NCT01739335,Drug,1
NCT01739361,Drug,1
NCT01739400,Drug,1
NCT01739439,Drug,1
NCT01739439,Procedure,1
NCT01739439,Radiation,1
NCT01739504,Biological,1
NCT01739504,Procedure,1
NCT01739517,Drug,1
NCT01739543,Device,1
NCT01739595,Drug,1
NCT01739634,Drug,1
NCT01739647,Drug,1
NCT01739660,Drug,1
NCT01739673,Other,1
NCT01739686,Other,1
NCT01739699,Drug,1
NCT01739712,Behavioral,1
NCT01739764,Drug,1
NCT01739790,Drug,1
NCT01739803,Behavioral,1
NCT01739933,Drug,1
NCT01739972,Drug,1
NCT01740063,Drug,1
NCT01740076,Other,1
NCT01740128,Device,1
NCT01740128,Other,1
NCT01740154,Drug,1
NCT01740154,Other,1
NCT01740154,Procedure,1
NCT01740193,Procedure,1
NCT01740206,Drug,1
NCT01740206,Other,1
NCT01740219,Behavioral,1
NCT01740258,Drug,1
NCT01740258,Radiation,1
NCT01740297,Drug,1
NCT01740310,Behavioral,1
NCT01740323,Drug,1
NCT01740336,Drug,1
NCT01740362,Drug,1
NCT01740388,Drug,1
NCT01740401,Drug,1
NCT01740414,Drug,1
NCT01740427,Drug,1
NCT01740440,Device,1
NCT01740492,Drug,1
NCT01740492,Other,1
NCT01740557,Biological,1
NCT01740557,Drug,1
NCT01740557,Other,1
NCT01740596,Device,1
NCT01740609,Biological,1
NCT01740609,Drug,1
NCT01740622,Other,1
NCT01740648,Drug,1
NCT01740648,Radiation,1
NCT01740687,Device,1
NCT01740687,Procedure,1
NCT01740700,Device,1
NCT01740726,Behavioral,1
NCT01740726,Drug,1
NCT01740752,Behavioral,1
NCT01740765,Other,1
NCT01740791,Drug,1
NCT01740817,Drug,1
NCT01740908,Other,1
NCT01740934,Other,1
NCT01741012,Drug,1
NCT01741103,Drug,1
NCT01741142,Drug,1
NCT01741155,Drug,1
NCT01741194,Drug,1
NCT01741259,Drug,1
NCT01741311,Behavioral,1
NCT01741350,Behavioral,1
NCT01741376,Drug,1
NCT01741415,Behavioral,1
NCT01741454,Drug,1
NCT01741467,Behavioral,1
NCT01741480,Other,1
NCT01741493,Drug,1
NCT01741532,Drug,1
NCT01741545,Biological,1
NCT01741545,Drug,1
NCT01741597,Biological,1
NCT01741597,Other,1
NCT01741597,Procedure,1
NCT01741636,Other,1
NCT01741636,Procedure,1
NCT01741701,Drug,1
NCT01741727,Drug,1
NCT01741753,Drug,1
NCT01741766,Other,1
NCT01741779,Other,1
NCT01742065,Other,1
NCT01742078,Drug,1
NCT01742091,Drug,1
NCT01742117,Drug,1
NCT01742117,Genetic,1
NCT01742117,Other,1
NCT01742143,Behavioral,1
NCT01742169,Behavioral,1
NCT01742182,Other,1
NCT01742208,Drug,1
NCT01742221,Biological,1
NCT01742221,Drug,1
NCT01742286,Drug,1
NCT01742299,Drug,1
NCT01742338,Drug,1
NCT01742481,Behavioral,1
NCT01742572,Behavioral,1
NCT01742754,Other,1
NCT01742780,Procedure,1
NCT01742793,Drug,1
NCT01742832,Drug,1
NCT01742936,Device,1
NCT01742936,Other,1
NCT01742988,Drug,1
NCT01743001,Drug,1
NCT01743040,DiagnosticTest,1
NCT01743131,Drug,1
NCT01743157,Drug,1
NCT01743235,Drug,1
NCT01743339,Behavioral,1
NCT01743495,Behavioral,1
NCT01743547,Other,1
NCT01743625,Drug,1
NCT01743638,Procedure,1
NCT01743651,Drug,1
NCT01743729,Drug,1
NCT01743807,Drug,1
NCT01743833,Other,1
NCT01743859,Drug,1
NCT01743859,Other,1
NCT01743872,Procedure,1
NCT01743898,Drug,1
NCT01743898,Other,1
NCT01743937,Procedure,1
NCT01743950,Drug,1
NCT01743950,Radiation,1
NCT01743963,Behavioral,1
NCT01743976,Drug,1
NCT01744002,Other,1
NCT01744015,Behavioral,1
NCT01744015,Other,1
NCT01744041,Behavioral,1
NCT01744041,Other,1
NCT01744054,Device,1
NCT01744093,Drug,1
NCT01744106,Drug,1
NCT01744132,Behavioral,1
NCT01744145,Other,1
NCT01744171,Biological,1
NCT01744171,Other,1
NCT01744197,Drug,1
NCT01744223,Biological,1
NCT01744223,Drug,1
NCT01744223,Procedure,1
NCT01744288,Drug,1
NCT01744340,Drug,1
NCT01744353,Drug,1
NCT01744379,Drug,1
NCT01744392,Behavioral,1
NCT01744483,Device,1
NCT01744496,Drug,1
NCT01744548,Behavioral,1
NCT01744561,Behavioral,1
NCT01744574,Drug,1
NCT01744574,Other,1
NCT01744626,Drug,1
NCT01744652,Drug,1
NCT01744665,Drug,1
NCT01744678,Behavioral,1
NCT01744691,Drug,1
NCT01744730,Drug,1
NCT01744782,Drug,1
NCT01744821,DietarySupplement,1
NCT01744899,Other,1
NCT01744912,Drug,1
NCT01744951,Behavioral,1
NCT01744977,Behavioral,1
NCT01745003,Procedure,1
NCT01745016,DietarySupplement,1
NCT01745055,Drug,1
NCT01745120,Genetic,1
NCT01745133,Drug,1
NCT01745146,Behavioral,1
NCT01745211,Device,1
NCT01745224,Device,1
NCT01745354,Drug,1
NCT01745354,Radiation,1
NCT01745367,Drug,1
NCT01745380,Drug,1
NCT01745393,Behavioral,1
NCT01745497,Drug,1
NCT01745588,Drug,1
NCT01745588,Procedure,1
NCT01745627,Device,1
NCT01745705,Other,1
NCT01745809,Procedure,1
NCT01745848,Drug,1
NCT01745887,Drug,1
NCT01745913,Device,1
NCT01745913,Drug,1
NCT01745913,Procedure,1
NCT01745939,Other,1
NCT01746004,Drug,1
NCT01746043,Behavioral,1
NCT01746043,Drug,1
NCT01746043,Other,1
NCT01746056,Device,1
NCT01746082,Biological,1
NCT01746095,Drug,1
NCT01746173,Drug,1
NCT01746173,Procedure,1
NCT01746212,Biological,1
NCT01746212,Device,1
NCT01746212,Procedure,1
NCT01746238,Drug,1
NCT01746238,Radiation,1
NCT01746251,Drug,1
NCT01746264,DietarySupplement,1
NCT01746303,DietarySupplement,1
NCT01746303,Other,1
NCT01746368,Other,1
NCT01746394,Behavioral,1
NCT01746420,Drug,1
NCT01746446,Other,1
NCT01746472,Behavioral,1
NCT01746485,Drug,1
NCT01746511,Drug,1
NCT01746511,Procedure,1
NCT01746524,Device,1
NCT01746576,Other,1
NCT01746589,Device,1
NCT01746628,Procedure,1
NCT01746732,Drug,1
NCT01746745,Drug,1
NCT01746784,Drug,1
NCT01746810,Radiation,1
NCT01746836,Drug,1
NCT01746836,Other,1
NCT01746849,Biological,1
NCT01746849,Drug,1
NCT01746849,Procedure,1
NCT01746849,Radiation,1
NCT01746940,Drug,1
NCT01746979,Drug,1
NCT01747135,Drug,1
NCT01747213,Drug,1
NCT01747213,Other,1
NCT01747343,Behavioral,1
NCT01747408,Drug,1
NCT01747447,DietarySupplement,1
NCT01747447,Drug,1
NCT01747486,Biological,1
NCT01747499,Drug,1
NCT01747525,Device,1
NCT01747538,Drug,1
NCT01747551,Drug,1
NCT01747590,Drug,1
NCT01747590,Other,1
NCT01747629,Drug,1
NCT01747668,DietarySupplement,1
NCT01747746,Drug,1
NCT01747772,Device,1
NCT01747785,Other,1
NCT01747798,Drug,1
NCT01747798,Other,1
NCT01747811,Device,1
NCT01747837,Device,1
NCT01747863,Other,1
NCT01747876,Drug,1
NCT01747889,Device,1
NCT01747915,Drug,1
NCT01747928,Other,1
NCT01748045,Drug,1
NCT01748110,Behavioral,1
NCT01748123,Drug,1
NCT01748149,Drug,1
NCT01748162,Drug,1
NCT01748175,Drug,1
NCT01748227,Behavioral,1
NCT01748292,Drug,1
NCT01748305,Behavioral,1
NCT01748318,Drug,1
NCT01748578,Drug,1
NCT01748617,Other,1
NCT01748695,Drug,1
NCT01748721,Biological,1
NCT01748721,Other,1
NCT01748734,Behavioral,1
NCT01748734,Other,1
NCT01748734,Procedure,1
NCT01748747,Biological,1
NCT01748747,Drug,1
NCT01748747,Other,1
NCT01748760,Behavioral,1
NCT01748760,Other,1
NCT01748786,Behavioral,1
NCT01748786,Other,1
NCT01748825,Drug,1
NCT01748864,Drug,1
NCT01748877,Drug,1
NCT01748890,Device,1
NCT01748903,Device,1
NCT01748916,Other,1
NCT01748942,Drug,1
NCT01748942,Other,1
NCT01748942,Procedure,1
NCT01748955,Drug,1
NCT01748994,Drug,1
NCT01749033,Other,1
NCT01749085,Drug,1
NCT01749098,Drug,1
NCT01749124,Device,1
NCT01749137,Drug,1
NCT01749176,Behavioral,1
NCT01749189,DietarySupplement,1
NCT01749202,DietarySupplement,1
NCT01749202,Other,1
NCT01749215,Drug,1
NCT01749241,Drug,1
NCT01749293,Drug,1
NCT01749293,Procedure,1
NCT01749293,Radiation,1
NCT01749306,Biological,1
NCT01749306,Other,1
NCT01749319,Drug,1
NCT01749332,Other,1
NCT01749358,Behavioral,1
NCT01749371,Drug,1
NCT01749384,Biological,1
NCT01749384,Drug,1
NCT01749384,Other,1
NCT01749397,Drug,1
NCT01749397,Other,1
NCT01749410,Biological,1
NCT01749449,Other,1
NCT01749566,Drug,1
NCT01749605,Drug,1
NCT01749657,Device,1
NCT01749735,Device,1
NCT01749787,Drug,1
NCT01749800,Device,1
NCT01749826,Drug,1
NCT01749878,Drug,1
NCT01749904,Drug,1
NCT01749930,Drug,1
NCT01749956,Drug,1
NCT01749956,Procedure,1
NCT01749956,Radiation,1
NCT01749969,Drug,1
NCT01750060,Drug,1
NCT01750073,Biological,1
NCT01750073,Drug,1
NCT01750073,Other,1
NCT01750073,Procedure,1
NCT01750073,Radiation,1
NCT01750086,Drug,1
NCT01750099,Procedure,1
NCT01750125,Device,1
NCT01750190,Drug,1
NCT01750203,Other,1
NCT01750242,Device,1
NCT01750268,Behavioral,1
NCT01750268,Drug,1
NCT01750281,Drug,1
NCT01750320,Device,1
NCT01750346,Drug,1
NCT01750398,Drug,1
NCT01750424,Other,1
NCT01750424,Procedure,1
NCT01750463,Other,1
NCT01750476,Drug,1
NCT01750554,Other,1
NCT01750567,Drug,1
NCT01750580,Drug,1
NCT01750684,Drug,1
NCT01750684,Other,1
NCT01750697,Drug,1
NCT01750736,Other,1
NCT01750762,Drug,1
NCT01750827,Drug,1
NCT01750840,Device,1
NCT01750879,Drug,1
NCT01750892,Behavioral,1
NCT01750892,Other,1
NCT01750905,Drug,1
NCT01750918,Drug,1
NCT01750957,Drug,1
NCT01750983,Drug,1
NCT01751022,Device,1
NCT01751035,Behavioral,1
NCT01751048,Biological,1
NCT01751048,Drug,1
NCT01751061,Behavioral,1
NCT01751061,Other,1
NCT01751074,Drug,1
NCT01751087,Device,1
NCT01751087,Drug,1
NCT01751087,Other,1
NCT01751100,Behavioral,1
NCT01751126,Drug,1
NCT01751152,Drug,1
NCT01751165,Biological,1
NCT01751217,Behavioral,1
NCT01751230,Behavioral,1
NCT01751282,Genetic,1
NCT01751308,Drug,1
NCT01751386,Drug,1
NCT01751386,Other,1
NCT01751412,Radiation,1
NCT01751425,Drug,1
NCT01751438,Behavioral,1
NCT01751438,Other,1
NCT01751451,Drug,1
NCT01751529,Drug,1
NCT01751529,Procedure,1
NCT01751542,Behavioral,1
NCT01751581,Behavioral,1
NCT01751594,Behavioral,1
NCT01751620,Behavioral,1
NCT01751646,DietarySupplement,1
NCT01751672,Behavioral,1
NCT01751685,Behavioral,1
NCT01751685,Other,1
NCT01751698,Behavioral,1
NCT01751724,Drug,1
NCT01751724,Other,1
NCT01751737,Procedure,1
NCT01751750,Other,1
NCT01751789,Behavioral,1
NCT01751789,Other,1
NCT01751802,Drug,1
NCT01751828,Drug,1
NCT01751854,Drug,1
NCT01751906,Device,1
NCT01751971,Drug,1
NCT01751971,Other,1
NCT01751984,Drug,1
NCT01752010,Device,1
NCT01752010,Other,1
NCT01752023,Drug,1
NCT01752036,Radiation,1
NCT01752257,Drug,1
NCT01752400,Drug,1
NCT01752413,Behavioral,1
NCT01752413,DietarySupplement,1
NCT01752426,Drug,1
NCT01752426,Other,1
NCT01752491,Drug,1
NCT01752491,Radiation,1
NCT01752504,Behavioral,1
NCT01752608,Behavioral,1
NCT01752634,Drug,1
NCT01752712,Drug,1
NCT01752777,Behavioral,1
NCT01752842,Drug,1
NCT01752855,Biological,1
NCT01752868,DietarySupplement,1
NCT01752907,Other,1
NCT01752920,Drug,1
NCT01752933,Drug,1
NCT01752985,Drug,1
NCT01752998,Behavioral,1
NCT01753037,DietarySupplement,1
NCT01753037,Other,1
NCT01753063,Behavioral,1
NCT01753076,Drug,1
NCT01753089,Biological,1
NCT01753115,Biological,1
NCT01753115,Drug,1
NCT01753141,Behavioral,1
NCT01753167,Drug,1
NCT01753193,Biological,1
NCT01753271,Other,1
NCT01753310,Biological,1
NCT01753310,Drug,1
NCT01753336,Biological,1
NCT01753349,Biological,1
NCT01753362,Drug,1
NCT01753401,Drug,1
NCT01753479,Other,1
NCT01753518,Device,1
NCT01753531,Device,1
NCT01753661,Behavioral,1
NCT01753674,DietarySupplement,1
NCT01753713,Drug,1
NCT01753713,Other,1
NCT01753739,Drug,1
NCT01753765,Device,1
NCT01753778,Device,1
NCT01753804,Other,1
NCT01753830,Device,1
NCT01753856,Drug,1
NCT01753882,Drug,1
NCT01753908,Drug,1
NCT01753908,Other,1
NCT01753921,Device,1
NCT01753921,Other,1
NCT01753986,Behavioral,1
NCT01753999,Device,1
NCT01754064,Device,1
NCT01754077,Behavioral,1
NCT01754116,Drug,1
NCT01754155,Radiation,1
NCT01754207,Device,1
NCT01754233,Device,1
NCT01754246,Device,1
NCT01754259,Drug,1
NCT01754298,Procedure,1
NCT01754324,Drug,1
NCT01754363,Device,1
NCT01754376,Drug,1
NCT01754389,Drug,1
NCT01754402,Drug,1
NCT01754467,Behavioral,1
NCT01754480,Biological,1
NCT01754480,Device,1
NCT01754493,Drug,1
NCT01754506,DietarySupplement,1
NCT01754519,Other,1
NCT01754519,Procedure,1
NCT01754519,Radiation,1
NCT01754610,Behavioral,1
NCT01754623,Drug,1
NCT01754623,Other,1
NCT01754623,Procedure,1
NCT01754623,Radiation,1
NCT01754779,DietarySupplement,1
NCT01754779,Drug,1
NCT01754805,Drug,1
NCT01754818,Drug,1
NCT01754831,Device,1
NCT01754857,Drug,1
NCT01754883,Drug,1
NCT01754909,Drug,1
NCT01754935,Drug,1
NCT01754961,Drug,1
NCT01754987,Drug,1
NCT01755000,Procedure,1
NCT01755013,Procedure,1
NCT01755026,Drug,1
NCT01755091,Drug,1
NCT01755130,Procedure,1
NCT01755169,Drug,1
NCT01755195,Drug,1
NCT01755208,Procedure,1
NCT01755221,Other,1
NCT01755234,Drug,1
NCT01755247,Drug,1
NCT01755286,Drug,1
NCT01755299,Other,1
NCT01755312,Device,1
NCT01755416,Drug,1
NCT01755442,Drug,1
NCT01755442,Other,1
NCT01755455,Drug,1
NCT01755533,Other,1
NCT01755546,Drug,1
NCT01755702,Drug,1
NCT01755741,CombinationProduct,1
NCT01755741,Device,1
NCT01755754,CombinationProduct,1
NCT01755754,Device,1
NCT01755767,Drug,1
NCT01755858,Drug,1
NCT01755949,Drug,1
NCT01755962,Other,1
NCT01755975,Drug,1
NCT01756001,Behavioral,1
NCT01756001,Device,1
NCT01756040,Drug,1
NCT01756053,Drug,1
NCT01756066,Behavioral,1
NCT01756092,Procedure,1
NCT01756157,Biological,1
NCT01756274,Device,1
NCT01756339,Drug,1
NCT01756339,Other,1
NCT01756352,Drug,1
NCT01756404,Drug,1
NCT01756417,Drug,1
NCT01756469,Behavioral,1
NCT01756495,Drug,1
NCT01756560,Drug,1
NCT01756573,Drug,1
NCT01756586,Drug,1
NCT01756651,Drug,1
NCT01756729,Device,1
NCT01756768,Radiation,1
NCT01756781,Drug,1
NCT01756833,Drug,1
NCT01756885,Behavioral,1
NCT01756885,Drug,1
NCT01756898,Drug,1
NCT01756924,Drug,1
NCT01756950,Biological,1
NCT01756976,Device,1
NCT01757002,Behavioral,1
NCT01757054,DietarySupplement,1
NCT01757067,Device,1
NCT01757132,Device,1
NCT01757158,Radiation,1
NCT01757171,Drug,1
NCT01757184,Drug,1
NCT01757197,Drug,1
NCT01757288,Drug,1
NCT01757301,Other,1
NCT01757314,Behavioral,1
NCT01757314,Other,1
NCT01757340,Behavioral,1
NCT01757353,Behavioral,1
NCT01757392,Biological,1
NCT01757405,Biological,1
NCT01757418,Drug,1
NCT01757418,Other,1
NCT01757535,Drug,1
NCT01757574,Drug,1
NCT01757626,Biological,1
NCT01757639,Biological,1
NCT01757639,Other,1
NCT01757665,Device,1
NCT01757691,Drug,1
NCT01757717,Radiation,1
NCT01757756,Drug,1
NCT01757808,Drug,1
NCT01757821,Device,1
NCT01757834,Device,1
NCT01757847,Behavioral,1
NCT01757860,Drug,1
NCT01757860,Other,1
NCT01757873,Drug,1
NCT01757925,Behavioral,1
NCT01757925,Other,1
NCT01757964,Biological,1
NCT01758042,Procedure,1
NCT01758081,DietarySupplement,1
NCT01758081,Drug,1
NCT01758224,Other,1
NCT01758250,Other,1
NCT01758263,Drug,1
NCT01758302,Behavioral,1
NCT01758302,Other,1
NCT01758315,Other,1
NCT01758328,Biological,1
NCT01758328,Drug,1
NCT01758328,Procedure,1
NCT01758432,CombinationProduct,1
NCT01758432,Drug,1
NCT01758445,Radiation,1
NCT01758458,Biological,1
NCT01758458,Other,1
NCT01758458,Radiation,1
NCT01758484,Other,1
NCT01758484,Procedure,1
NCT01758497,Procedure,1
NCT01758523,Drug,1
NCT01758549,Other,1
NCT01758588,Drug,1
NCT01758653,Other,1
NCT01758731,Drug,1
NCT01758731,Radiation,1
NCT01758744,Drug,1
NCT01758913,Drug,1
NCT01758978,Drug,1
NCT01759056,Drug,1
NCT01759277,Drug,1
NCT01759303,Drug,1
NCT01759342,Behavioral,1
NCT01759355,Procedure,1
NCT01759381,Device,1
NCT01759394,Drug,1
NCT01759407,Drug,1
NCT01759420,Drug,1
NCT01759446,Drug,1
NCT01759459,Drug,1
NCT01759511,Drug,1
NCT01759537,Device,1
NCT01759576,Drug,1
NCT01759602,Drug,1
NCT01759771,Drug,1
NCT01759862,Drug,1
NCT01759862,Other,1
NCT01759875,Drug,1
NCT01759979,Procedure,1
NCT01760005,Drug,1
NCT01760044,Device,1
NCT01760226,Drug,1
NCT01760239,Behavioral,1
NCT01760252,Drug,1
NCT01760291,Device,1
NCT01760304,Drug,1
NCT01760317,Procedure,1
NCT01760330,Drug,1
NCT01760408,Other,1
NCT01760434,Other,1
NCT01760473,Drug,1
NCT01760486,Behavioral,1
NCT01760499,Drug,1
NCT01760499,Procedure,1
NCT01760525,Drug,1
NCT01760590,Procedure,1
NCT01760655,Biological,1
NCT01760655,Drug,1
NCT01760655,Procedure,1
NCT01760655,Radiation,1
NCT01760694,Other,1
NCT01760759,Behavioral,1
NCT01760772,Drug,1
NCT01760772,Other,1
NCT01760785,Drug,1
NCT01760850,Other,1
NCT01760863,Other,1
NCT01760889,Drug,1
NCT01760902,Behavioral,1
NCT01760915,Other,1
NCT01760941,Other,1
NCT01760941,Radiation,1
NCT01760980,Drug,1
NCT01760993,Drug,1
NCT01761019,Drug,1
NCT01761032,Device,1
NCT01761045,DietarySupplement,1
NCT01761110,Behavioral,1
NCT01761123,Biological,1
NCT01761162,Device,1
NCT01761162,Other,1
NCT01761240,Drug,1
NCT01761266,Drug,1
NCT01761396,Behavioral,1
NCT01761539,Other,1
NCT01761565,Drug,1
NCT01761604,Device,1
NCT01761617,Behavioral,1
NCT01761643,Device,1
NCT01761734,Behavioral,1
NCT01761747,Drug,1
NCT01761760,Behavioral,1
NCT01761773,Drug,1
NCT01761799,Behavioral,1
NCT01761877,Drug,1
NCT01762033,Drug,1
NCT01762046,Drug,1
NCT01762046,Other,1
NCT01762059,Device,1
NCT01762059,Other,1
NCT01762085,Procedure,1
NCT01762124,Device,1
NCT01762137,Procedure,1
NCT01762215,Behavioral,1
NCT01762345,Device,1
NCT01762410,Drug,1
NCT01762423,Device,1
NCT01762462,Drug,1
NCT01762475,Drug,1
NCT01762592,Drug,1
NCT01762670,Drug,1
NCT01762696,Behavioral,1
NCT01762722,Device,1
NCT01762839,Drug,1
NCT01762852,Drug,1
NCT01762943,Drug,1
NCT01762995,Drug,1
NCT01763021,Drug,1
NCT01763047,Device,1
NCT01763164,Drug,1
NCT01763190,Drug,1
NCT01763203,Behavioral,1
NCT01763216,Other,1
NCT01763346,Device,1
NCT01763346,Drug,1
NCT01763437,Drug,1
NCT01763541,Drug,1
NCT01763606,Drug,1
NCT01763684,Device,1
NCT01763684,Procedure,1
NCT01763697,Behavioral,1
NCT01763736,Behavioral,1
NCT01763814,Procedure,1
NCT01763827,Biological,1
NCT01763827,Drug,1
NCT01763827,Other,1
NCT01763840,Drug,1
NCT01763866,Biological,1
NCT01763866,Drug,1
NCT01763905,Biological,1
NCT01763905,Drug,1
NCT01763918,Biological,1
NCT01763918,Drug,1
NCT01763931,Drug,1
NCT01763944,Behavioral,1
NCT01763970,Radiation,1
NCT01763996,Drug,1
NCT01764035,Behavioral,1
NCT01764074,Behavioral,1
NCT01764113,Behavioral,1
NCT01764165,Other,1
NCT01764256,Biological,1
NCT01764256,Other,1
NCT01764269,Other,1
NCT01764308,DietarySupplement,1
NCT01764347,Procedure,1
NCT01764373,Other,1
NCT01764386,Behavioral,1
NCT01764386,Drug,1
NCT01764399,Behavioral,1
NCT01764451,Drug,1
NCT01764464,Drug,1
NCT01764477,Drug,1
NCT01764607,Drug,1
NCT01764633,Biological,1
NCT01764633,Drug,1
NCT01764659,Other,1
NCT01764685,Behavioral,1
NCT01764685,Drug,1
NCT01764698,Behavioral,1
NCT01764711,Drug,1
NCT01764737,Drug,1
NCT01764750,Drug,1
NCT01764776,Drug,1
NCT01764789,Behavioral,1
NCT01764789,Other,1
NCT01764789,Procedure,1
NCT01764802,Other,1
NCT01764841,Drug,1
NCT01764854,Drug,1
NCT01764893,Other,1
NCT01764919,Radiation,1
NCT01764932,Procedure,1
NCT01764997,Drug,1
NCT01765166,Behavioral,1
NCT01765179,Drug,1
NCT01765205,Device,1
NCT01765218,Drug,1
NCT01765270,Drug,1
NCT01765309,Procedure,1
NCT01765400,Drug,1
NCT01765426,Biological,1
NCT01765426,Drug,1
NCT01765491,Other,1
NCT01765530,Device,1
NCT01765543,Drug,1
NCT01765582,Drug,1
NCT01765673,Device,1
NCT01765712,Biological,1
NCT01765712,Procedure,1
NCT01765738,Device,1
NCT01765751,Procedure,1
NCT01765764,Drug,1
NCT01765777,Procedure,1
NCT01765790,Biological,1
NCT01765803,Drug,1
NCT01765933,DietarySupplement,1
NCT01766011,Other,1
NCT01766037,Behavioral,1
NCT01766037,Device,1
NCT01766050,Biological,1
NCT01766050,Drug,1
NCT01766102,Procedure,1
NCT01766115,Drug,1
NCT01766154,Drug,1
NCT01766180,Drug,1
NCT01766219,Drug,1
NCT01766297,Radiation,1
NCT01766336,Drug,1
NCT01766401,Drug,1
NCT01766440,Drug,1
NCT01766466,Drug,1
NCT01766492,Radiation,1
NCT01766674,Behavioral,1
NCT01766700,Behavioral,1
NCT01766713,Drug,1
